NAME,earn_tot,earn_with,earn_no,passist_tot,passist_with,passist_no,hhinc_tot,hhinc_<10,hhinc_10-15,hhinc_15-20,hhinc_20-25,hhinc_25-30,hhinc_30-35,hhinc_35-40,hhinc_40-45,hhinc_45-50,hhinc_50-60,hhinc_60-75,hhinc_75-100,hhinc_100-125,hhinc_125-150,hhinc_150-200,hhinc_>200,hhinc_med,hhinc_fam,occ_tot,occ_occ,occ_vac,mort_tot,mort_debt,mort_secloan,mort_sec,mort_heq,mort_both,mort_no2,mort_none,emp_tot,emp_in,emp_civ,emp_emp,emp_un,emp_arm,emp_no,state,county,tract,block group,GEOID
"Block Group 3, Census Tract 204, Polk County, Oregon",317,261,56,317,66,251,317,23,14,3,36,13,10,8,9,0,21,30,89,25,16,9,11,71691,80263,333,317,16,248,188,15,0,15,0,173,60,638,349,349,328,21,0,289,41,053,020400,3,410530204003
"Block Group 1, Census Tract 9706, Union County, Oregon",453,358,95,453,10,443,453,17,0,0,0,30,12,15,10,10,34,65,84,89,28,29,30,84261,96023,530,453,77,363,208,8,0,8,11,189,155,999,531,531,521,10,0,468,41,061,970600,1,410619706001
"Block Group 4, Census Tract 9706, Union County, Oregon",279,217,62,279,46,233,279,12,32,0,8,12,21,14,0,10,0,21,43,59,16,21,10,76827,107813,337,279,58,213,168,28,7,21,0,140,45,566,373,373,360,13,0,193,41,061,970600,4,410619706004
"Block Group 3, Census Tract 306, Linn County, Oregon",474,348,126,474,33,441,474,0,12,0,73,0,2,21,18,27,61,61,22,21,96,32,28,60943,61619,480,474,6,392,246,0,0,0,0,246,146,1215,745,745,698,47,0,470,41,043,030600,3,410430306003
"Block Group 4, Census Tract 306, Linn County, Oregon",818,652,166,818,189,629,818,16,57,28,84,30,114,68,126,32,25,138,24,34,42,0,0,40423,42879,853,818,35,537,260,0,0,0,0,260,277,1659,1131,1131,989,142,0,528,41,043,030600,4,410430306004
"Block Group 2, Census Tract 306, Linn County, Oregon",509,431,78,509,69,440,509,26,22,10,0,26,28,24,18,11,52,89,102,76,11,14,0,61803,61418,534,509,25,373,266,45,17,28,0,221,107,1084,647,647,630,17,0,437,41,043,030600,2,410430306002
"Block Group 2, Census Tract 38.02, Multnomah County, Oregon",386,293,93,386,32,354,386,11,0,0,0,29,8,7,13,0,32,54,112,32,37,35,16,79392,83906,432,386,46,317,234,72,0,72,0,162,83,799,540,540,506,34,0,259,41,051,003802,2,410510038022
"Block Group 1, Census Tract 38.02, Multnomah County, Oregon",582,546,36,582,40,542,582,26,38,26,0,21,11,0,29,0,86,22,135,64,60,22,42,83846,100357,582,582,0,232,179,68,0,68,0,111,53,1140,1043,1043,1027,16,0,97,41,051,003802,1,410510038021
"Block Group 1, Census Tract 87, Multnomah County, Oregon",573,523,50,573,91,482,573,41,0,8,26,12,55,8,19,29,77,57,109,68,9,35,20,66964,66071,680,573,107,407,318,35,6,29,0,283,89,1276,991,991,892,99,0,285,41,051,008700,1,410510087001
"Block Group 3, Census Tract 87, Multnomah County, Oregon",542,429,113,542,145,397,542,0,27,18,33,8,0,17,47,60,26,58,117,28,41,40,22,73446,82361,590,542,48,394,294,45,8,37,0,249,100,1225,868,868,860,8,0,357,41,051,008700,3,410510087003
"Block Group 2, Census Tract 91.02, Multnomah County, Oregon",676,543,133,676,112,564,676,36,19,19,41,59,26,19,0,18,20,51,158,71,74,65,0,83036,84821,790,676,114,563,471,14,0,14,13,444,92,1837,1285,1285,1249,36,0,552,41,051,009102,2,410510091022
"Block Group 1, Census Tract 91.02, Multnomah County, Oregon",394,358,36,394,139,255,394,0,14,0,77,4,25,21,47,46,23,19,37,35,26,20,0,45489,-666666666,394,394,0,145,99,21,21,0,0,78,46,1053,658,658,617,41,0,395,41,051,009102,1,410510091021
"Block Group 1, Census Tract 96.04, Multnomah County, Oregon",873,684,189,873,224,649,873,20,37,42,46,91,83,65,60,68,90,47,92,95,20,17,0,43750,49898,920,873,47,470,399,84,77,7,0,315,71,1917,1257,1257,1163,94,0,660,41,051,009604,1,410510096041
"Block Group 2, Census Tract 96.04, Multnomah County, Oregon",976,843,133,976,368,608,976,117,52,81,24,56,43,23,94,79,97,114,103,57,12,24,0,44918,49091,1102,976,126,402,247,22,0,22,0,225,155,2152,1427,1427,1358,69,0,725,41,051,009604,2,410510096042
"Block Group 2, Census Tract 96.05, Multnomah County, Oregon",570,413,157,570,119,451,570,4,19,0,25,69,30,43,111,14,29,16,83,49,23,25,30,42140,79545,633,570,63,420,326,36,18,18,0,290,94,1287,826,826,757,69,0,461,41,051,009605,2,410510096052
"Block Group 1, Census Tract 96.05, Multnomah County, Oregon",914,731,183,914,144,770,914,46,0,67,47,170,52,65,154,33,19,63,76,68,47,0,7,40510,35793,914,914,0,306,93,0,0,0,0,93,213,1611,1115,1108,1058,50,7,496,41,051,009605,1,410510096051
"Block Group 2, Census Tract 96.06, Multnomah County, Oregon",897,735,162,897,391,506,897,22,189,65,113,117,79,11,38,7,20,95,27,33,50,12,19,27718,31214,897,897,0,119,98,18,0,18,0,80,21,2192,1403,1403,1286,117,0,789,41,051,009606,2,410510096062
"Block Group 1, Census Tract 96.06, Multnomah County, Oregon",1051,817,234,1051,268,783,1051,27,49,40,124,48,52,17,79,114,112,107,177,57,28,11,9,48775,60436,1093,1051,42,484,323,65,35,30,0,258,161,2261,1343,1343,1304,39,0,918,41,051,009606,1,410510096061
"Block Group 3, Census Tract 6, Benton County, Oregon",809,582,227,809,34,775,809,25,0,15,16,33,126,43,65,33,131,34,115,80,22,71,0,52560,82137,873,809,64,359,202,28,0,28,0,174,157,1446,866,866,859,7,0,580,41,003,000600,3,410030006003
"Block Group 2, Census Tract 6, Benton County, Oregon",445,325,120,445,24,421,445,27,15,14,96,29,9,44,0,0,16,32,37,18,0,56,52,-666666666,-666666666,487,445,42,419,149,56,0,56,0,93,270,890,509,509,489,20,0,381,41,003,000600,2,410030006002
"Block Group 2, Census Tract 103, Benton County, Oregon",364,289,75,364,44,320,364,18,3,2,3,0,7,11,23,11,44,33,93,32,43,41,0,77411,84000,427,364,63,326,206,12,0,12,0,194,120,822,513,513,513,0,0,309,41,003,010300,2,410030103002
"Block Group 1, Census Tract 103, Benton County, Oregon",547,398,149,547,46,501,547,12,0,25,15,17,61,34,7,17,30,43,136,51,37,48,14,79236,86599,590,547,43,481,286,76,0,76,0,210,195,1115,677,677,586,91,0,438,41,003,010300,1,410030103001
"Block Group 3, Census Tract 103, Benton County, Oregon",429,324,105,429,89,340,429,45,20,3,31,9,19,11,5,8,49,34,85,30,23,14,43,67639,80682,483,429,54,337,183,6,3,3,0,177,154,904,488,488,455,33,0,416,41,003,010300,3,410030103003
"Block Group 2, Census Tract 102, Benton County, Oregon",461,387,74,461,0,461,461,0,9,0,7,12,11,17,22,0,20,35,54,84,33,73,84,112083,119931,500,461,39,446,278,73,0,73,0,205,168,1103,673,673,649,24,0,430,41,003,010200,2,410030102002
"Block Group 3, Census Tract 102, Benton County, Oregon",380,299,81,380,46,334,380,13,22,11,8,19,43,0,25,0,56,48,63,35,16,0,21,56667,72788,416,380,36,304,189,52,0,52,11,126,115,840,496,496,463,33,0,344,41,003,010200,3,410030102003
"Block Group 2, Census Tract 11.01, Benton County, Oregon",582,421,161,582,44,538,582,182,49,116,0,64,53,12,19,13,35,0,19,10,0,0,10,17778,-666666666,674,582,92,21,11,0,0,0,0,11,10,1042,649,649,536,113,0,393,41,003,001101,2,410030011012
"Block Group 2, Census Tract 317.04, Washington County, Oregon",439,338,101,439,41,398,439,17,0,0,0,71,0,21,17,0,16,52,42,147,14,25,17,93207,102519,439,439,0,439,378,15,0,15,0,363,61,1058,660,660,625,35,0,398,41,067,031704,2,410670317042
"Block Group 4, Census Tract 317.04, Washington County, Oregon",330,312,18,330,15,315,330,0,0,0,0,0,15,13,18,0,64,19,50,122,14,0,15,87941,103173,386,330,56,271,236,24,0,24,0,212,35,1038,698,698,635,63,0,340,41,067,031704,4,410670317044
"Block Group 1, Census Tract 11.01, Benton County, Oregon",374,320,54,374,94,280,374,82,51,9,21,20,29,10,0,11,17,17,93,0,8,6,0,30345,54107,415,374,41,99,70,7,0,7,0,63,29,1093,676,676,676,0,0,417,41,003,001101,1,410030011011
"Block Group 5, Census Tract 9702, Columbia County, Oregon",644,423,221,644,83,561,644,17,7,49,42,39,56,31,57,22,47,44,107,49,51,12,14,52606,67292,731,644,87,530,334,31,0,31,0,303,196,1429,723,723,673,50,0,706,41,009,970200,5,410099702005
"Block Group 1, Census Tract 9702, Columbia County, Oregon",421,169,252,421,127,294,421,34,96,52,47,31,0,42,13,7,33,12,14,7,13,17,3,24016,43077,494,421,73,269,167,8,0,8,17,142,102,636,279,279,259,20,0,357,41,009,970200,1,410099702001
"Block Group 4, Census Tract 9702, Columbia County, Oregon",530,417,113,530,82,448,530,39,24,10,13,14,39,0,17,42,95,13,45,14,67,53,45,58511,83125,530,530,0,490,326,13,0,13,0,313,164,1300,783,783,766,17,0,517,41,009,970200,4,410099702004
"Block Group 3, Census Tract 9702, Columbia County, Oregon",519,323,196,519,78,441,519,0,47,47,27,12,26,0,0,33,97,64,62,0,0,75,29,54812,74519,533,519,14,406,219,10,10,0,0,209,187,1147,626,626,518,108,0,521,41,009,970200,3,410099702003
"Block Group 2, Census Tract 9708, Columbia County, Oregon",923,593,330,923,383,540,923,64,36,25,107,103,107,44,48,30,124,47,103,50,15,20,0,38608,40170,923,923,0,301,250,25,0,25,0,225,51,1841,1017,1017,974,43,0,824,41,009,970800,2,410099708002
"Block Group 3, Census Tract 9708, Columbia County, Oregon",1233,958,275,1233,296,937,1233,44,32,46,83,40,22,35,40,32,76,113,309,125,90,95,51,79441,84911,1334,1233,101,995,794,79,0,79,0,715,201,2814,1614,1614,1545,69,0,1200,41,009,970800,3,410099708003
"Block Group 3, Census Tract 9703, Columbia County, Oregon",292,232,60,292,49,243,292,0,21,20,0,0,32,0,7,7,17,42,47,71,6,22,0,72500,85682,305,292,13,250,108,20,20,0,0,88,142,754,433,433,368,65,0,321,41,009,970300,3,410099703003
"Block Group 4, Census Tract 9703, Columbia County, Oregon",334,245,89,334,70,264,334,2,0,37,13,9,31,4,21,22,50,54,15,9,38,28,1,52333,51333,393,334,59,265,149,0,0,0,0,149,116,950,411,406,376,30,5,539,41,009,970300,4,410099703004
"Block Group 2, Census Tract 21.02, Lane County, Oregon",965,716,249,965,345,620,965,119,15,46,143,33,45,132,102,43,141,50,41,38,17,0,0,38402,44917,1010,965,45,165,71,0,0,0,0,71,94,1878,1252,1252,1235,17,0,626,41,039,002102,2,410390021022
"Block Group 2, Census Tract 304.02, Washington County, Oregon",601,301,300,601,61,540,601,58,102,36,56,0,0,13,0,40,38,62,0,71,33,27,65,49719,70417,619,601,18,229,132,27,0,27,0,105,97,1091,655,655,593,62,0,436,41,067,030402,2,410670304022
"Block Group 3, Census Tract 306, Washington County, Oregon",441,384,57,441,32,409,441,0,45,0,0,0,0,0,19,28,32,0,101,93,58,19,46,97352,96964,495,441,54,369,304,72,32,40,0,232,65,824,614,614,614,0,0,210,41,067,030600,3,410670306003
"Block Group 4, Census Tract 99.03, Multnomah County, Oregon",425,304,121,425,40,385,425,0,0,0,0,22,0,0,17,17,0,13,74,84,105,93,0,114659,132150,425,425,0,425,358,80,0,80,0,278,67,872,544,544,527,17,0,328,41,051,009903,4,410510099034
"Block Group 3, Census Tract 102, Multnomah County, Oregon",1031,809,222,1031,73,958,1031,26,0,0,0,0,21,16,83,12,13,138,146,230,154,85,107,111090,110745,1077,1031,46,881,660,56,45,11,0,604,221,2224,1429,1429,1371,58,0,795,41,051,010200,3,410510102003
"Block Group 5, Census Tract 94, Multnomah County, Oregon",495,278,217,495,68,427,495,33,48,0,17,16,0,20,33,23,33,81,138,18,0,35,0,66103,71103,588,495,93,374,191,0,0,0,0,191,183,947,434,434,407,27,0,513,41,051,009400,5,410510094005
"Block Group 1, Census Tract 205.05, Clackamas County, Oregon",690,266,424,690,9,681,690,69,30,9,24,25,0,9,35,0,50,58,104,60,28,96,93,83478,118393,690,690,0,451,204,51,14,37,0,153,247,1116,365,365,365,0,0,751,41,005,020505,1,410050205051
"Block Group 1, Census Tract 204.03, Clackamas County, Oregon",915,680,235,915,28,887,915,17,0,36,10,17,18,25,15,0,36,52,68,51,66,126,378,165288,174583,955,915,40,874,625,151,32,119,0,474,249,1974,1088,1088,1036,52,0,886,41,005,020403,1,410050204031
"Block Group 1, Census Tract 221.07, Clackamas County, Oregon",1154,1054,100,1154,329,825,1154,61,24,32,17,83,19,64,126,65,71,151,248,46,71,25,51,60987,66458,1215,1154,61,214,148,32,11,21,0,116,66,2488,2000,2000,1931,69,0,488,41,005,022107,1,410050221071
"Block Group 2, Census Tract 221.07, Clackamas County, Oregon",723,481,242,723,104,619,723,0,22,34,34,67,23,13,71,22,20,177,143,66,0,31,0,63620,76319,791,723,68,186,116,25,0,25,0,91,70,1158,707,707,637,70,0,451,41,005,022107,2,410050221072
"Block Group 2, Census Tract 221.05, Clackamas County, Oregon",952,821,131,952,164,788,952,38,22,69,15,0,63,31,26,15,56,86,111,155,70,145,50,89722,90625,996,952,44,755,459,12,0,12,12,435,296,2169,1503,1503,1468,35,0,666,41,005,022105,2,410050221052
"Block Group 1, Census Tract 221.05, Clackamas County, Oregon",396,381,15,396,46,350,396,0,0,0,0,0,14,0,15,15,0,45,79,32,62,48,86,119750,179643,396,396,0,367,352,45,0,45,0,307,15,937,677,677,643,34,0,260,41,005,022105,1,410050221051
"Block Group 1, Census Tract 221.08, Clackamas County, Oregon",461,317,144,461,77,384,461,15,44,17,51,0,9,46,21,15,70,9,101,20,23,0,20,51359,47333,461,461,0,446,106,0,0,0,0,106,340,896,495,495,462,33,0,401,41,005,022108,1,410050221081
"Block Group 1, Census Tract 222.06, Clackamas County, Oregon",695,524,171,695,50,645,695,0,0,18,37,17,31,42,9,45,50,70,39,55,159,123,0,88250,101042,695,695,0,522,379,86,46,40,0,293,143,1689,907,907,883,24,0,782,41,005,022206,1,410050222061
"Block Group 1, Census Tract 222.05, Clackamas County, Oregon",762,614,148,762,23,739,762,0,6,12,20,32,18,18,39,10,10,127,142,73,43,158,54,88947,130375,795,762,33,483,376,47,0,47,7,322,107,1449,944,944,914,30,0,505,41,005,022205,1,410050222051
"Block Group 2, Census Tract 222.05, Clackamas County, Oregon",692,547,145,692,47,645,692,22,0,0,0,0,0,26,0,18,19,73,45,120,96,94,179,132396,146602,751,692,59,601,497,148,15,133,0,349,104,1645,963,963,940,23,0,682,41,005,022205,2,410050222052
"Block Group 1, Census Tract 222.08, Clackamas County, Oregon",1637,1489,148,1637,45,1592,1637,28,18,37,29,16,0,16,12,46,23,263,206,127,169,254,393,124844,138259,1694,1637,57,1243,1016,175,23,152,0,841,227,3777,2633,2633,2563,70,0,1144,41,005,022208,1,410050222081
"Block Group 3, Census Tract 319.07, Washington County, Oregon",743,291,452,743,89,654,743,109,64,56,55,74,23,50,31,21,68,88,68,11,0,14,11,33173,29167,743,743,0,507,307,0,0,0,0,307,200,942,242,242,225,17,0,700,41,067,031907,3,410670319073
"Block Group 1, Census Tract 319.08, Washington County, Oregon",1608,1393,215,1608,35,1573,1608,14,0,0,0,17,55,36,53,18,64,87,289,172,210,312,281,122361,143250,1677,1608,69,1391,1106,199,0,199,0,907,285,3685,2734,2718,2664,54,16,951,41,067,031908,1,410670319081
"Block Group 2, Census Tract 319.08, Washington County, Oregon",1352,1159,193,1352,72,1280,1352,20,57,0,0,0,33,0,0,21,34,63,189,176,115,249,395,140867,170074,1352,1352,0,1034,789,146,45,101,0,643,245,3094,2176,2176,2116,60,0,918,41,067,031908,2,410670319082
"Block Group 2, Census Tract 318.13, Washington County, Oregon",983,834,149,983,117,866,983,36,99,12,0,19,29,86,18,18,152,106,12,76,84,97,139,63472,-666666666,1073,983,90,503,385,37,0,37,0,348,118,1993,1527,1527,1452,75,0,466,41,067,031813,2,410670318132
"Block Group 3, Census Tract 23.02, Lane County, Oregon",370,257,113,370,96,274,370,40,0,0,32,22,17,24,15,8,47,91,40,7,8,19,0,55776,62566,396,370,26,256,171,29,0,29,0,142,85,718,412,412,392,20,0,306,41,039,002302,3,410390023023
"Block Group 1, Census Tract 23.02, Lane County, Oregon",746,641,105,746,104,642,746,0,15,0,9,35,27,21,24,46,16,173,194,88,38,42,18,76750,84375,849,746,103,632,445,49,7,42,0,396,187,1714,1046,1039,956,83,7,668,41,039,002302,1,410390023021
"Block Group 1, Census Tract 7.08, Lane County, Oregon",639,365,274,639,185,454,639,64,48,16,0,54,10,45,21,44,12,48,171,26,56,16,8,64464,67431,808,639,169,493,264,55,16,39,0,209,229,1360,655,655,655,0,0,705,41,039,000708,1,410390007081
"Block Group 3, Census Tract 7.07, Lane County, Oregon",688,377,311,688,98,590,688,55,35,54,96,41,48,34,57,15,10,52,105,40,20,0,26,38100,34958,772,688,84,369,213,11,0,11,0,202,156,1308,490,490,430,60,0,818,41,039,000707,3,410390007073
"Block Group 2, Census Tract 7.07, Lane County, Oregon",553,242,311,553,64,489,553,37,15,22,36,17,12,41,12,12,53,104,39,133,9,0,11,61681,90333,665,553,112,496,205,15,0,15,0,190,291,1069,435,435,408,27,0,634,41,039,000707,2,410390007072
"Block Group 0, Census Tract 9900, Lane County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,039,990000,0,410399900000
"Block Group 1, Census Tract 25.04, Lane County, Oregon",250,237,13,250,66,184,250,33,8,0,0,0,5,0,14,17,8,57,29,16,19,44,0,73229,70455,274,250,24,209,195,2,0,2,0,193,14,609,489,489,468,21,0,120,41,039,002504,1,410390025041
"Block Group 3, Census Tract 44.05, Lane County, Oregon",619,479,140,619,49,570,619,25,8,8,11,0,11,10,30,0,10,55,123,36,72,146,74,112434,138611,679,619,60,501,389,81,12,69,0,308,112,1406,937,937,879,58,0,469,41,039,004405,3,410390044053
"Block Group 2, Census Tract 33.02, Lane County, Oregon",561,463,98,561,225,336,561,40,53,76,8,78,28,28,8,40,72,47,63,13,7,0,0,34375,27304,561,561,0,224,163,51,20,31,0,112,61,1093,809,809,690,119,0,284,41,039,003302,2,410390033022
"Block Group 5, Census Tract 39.01, Multnomah County, Oregon",647,574,73,647,92,555,647,14,0,30,0,58,36,33,0,18,70,44,150,86,63,0,45,83467,69083,714,647,67,463,362,74,0,74,0,288,101,1684,1272,1272,1229,43,0,412,41,051,003901,5,410510039015
"Block Group 4, Census Tract 39.01, Multnomah County, Oregon",547,475,72,547,146,401,547,0,0,33,14,0,14,52,20,0,10,157,99,59,80,9,0,74011,73411,594,547,47,321,218,28,0,28,0,190,103,1306,888,888,772,116,0,418,41,051,003901,4,410510039014
"Block Group 3, Census Tract 39.01, Multnomah County, Oregon",628,506,122,628,63,565,628,61,0,0,0,12,0,0,0,16,64,162,58,92,40,67,56,74875,70170,628,628,0,498,406,53,14,39,0,353,92,1164,884,884,884,0,0,280,41,051,003901,3,410510039013
"Block Group 1, Census Tract 39.01, Multnomah County, Oregon",517,483,34,517,19,498,517,10,0,0,0,19,0,16,16,0,62,86,103,99,36,26,44,93401,97837,517,517,0,382,367,36,0,36,0,331,15,1100,946,946,946,0,0,154,41,051,003901,1,410510039011
"Block Group 2, Census Tract 39.01, Multnomah County, Oregon",509,386,123,509,52,457,509,13,54,37,24,28,0,0,0,35,0,9,112,58,51,78,10,86465,87177,519,509,10,456,291,48,0,48,0,243,165,1012,777,777,757,20,0,235,41,051,003901,2,410510039012
"Block Group 1, Census Tract 55, Multnomah County, Oregon",874,490,384,874,333,541,874,170,160,128,61,20,20,22,12,19,53,15,21,34,24,39,76,18929,-666666666,977,874,103,197,138,0,0,0,0,138,59,1370,698,698,618,80,0,672,41,051,005500,1,410510055001
"Block Group 5, Census Tract 58, Multnomah County, Oregon",401,320,81,401,17,384,401,0,0,0,0,42,0,0,0,0,0,0,59,17,16,40,227,220750,224643,450,401,49,401,290,46,0,46,0,244,111,816,487,487,487,0,0,329,41,051,005800,5,410510058005
"Block Group 3, Census Tract 58, Multnomah County, Oregon",367,352,15,367,21,346,367,30,0,0,0,34,29,15,0,11,49,27,127,10,18,0,17,68935,79476,516,367,149,0,0,0,0,0,0,0,0,626,465,465,465,0,0,161,41,051,005800,3,410510058003
"Block Group 4, Census Tract 58, Multnomah County, Oregon",480,406,74,480,0,480,480,16,0,0,0,0,15,16,0,0,0,0,33,50,57,51,242,220357,245938,536,480,56,415,345,75,0,75,0,270,70,897,719,719,651,68,0,178,41,051,005800,4,410510058004
"Block Group 1, Census Tract 58, Multnomah County, Oregon",505,326,179,505,12,493,505,105,0,51,15,0,0,0,12,15,14,7,14,44,67,45,116,121696,250001,505,505,0,224,157,59,0,59,0,98,67,826,447,447,410,37,0,379,41,051,005800,1,410510058001
"Block Group 2, Census Tract 58, Multnomah County, Oregon",620,316,304,620,63,557,620,81,25,13,27,15,15,16,74,0,32,35,99,58,0,50,80,61765,-666666666,670,620,50,269,93,17,0,17,0,76,176,927,308,308,278,30,0,619,41,051,005800,2,410510058002
"Block Group 1, Census Tract 59, Multnomah County, Oregon",3202,2319,883,3202,52,3150,3202,251,76,122,107,31,73,51,78,26,232,265,304,331,380,452,423,97361,158397,3532,3202,330,1137,561,14,14,0,0,547,576,4859,3082,3082,2985,97,0,1777,41,051,005900,1,410510059001
"Block Group 3, Census Tract 24.01, Multnomah County, Oregon",336,314,22,336,20,316,336,0,0,0,9,0,49,0,27,0,8,26,23,87,8,19,80,107361,123646,356,336,20,249,165,43,7,36,0,122,84,608,473,473,465,8,0,135,41,051,002401,3,410510024013
"Block Group 2, Census Tract 34.02, Multnomah County, Oregon",535,491,44,535,80,455,535,9,0,12,11,0,32,0,33,43,46,71,80,101,22,12,63,77386,-666666666,601,535,66,128,119,35,0,35,0,84,9,1119,874,874,848,26,0,245,41,051,003402,2,410510034022
"Block Group 3, Census Tract 34.02, Multnomah County, Oregon",708,660,48,708,59,649,708,14,40,0,21,23,0,10,22,23,57,56,165,91,0,46,140,83438,-666666666,760,708,52,195,129,11,0,11,0,118,66,1312,1205,1205,1139,66,0,107,41,051,003402,3,410510034023
"Block Group 4, Census Tract 35.01, Multnomah County, Oregon",339,296,43,339,120,219,339,8,51,17,7,52,11,36,15,44,16,0,42,10,11,8,11,36632,47983,455,339,116,115,106,7,0,7,0,99,9,648,469,469,450,19,0,179,41,051,003501,4,410510035014
"Block Group 2, Census Tract 35.01, Multnomah County, Oregon",479,433,46,479,46,433,479,0,0,10,8,13,7,28,0,14,10,34,107,45,74,53,76,109625,124531,487,479,8,297,264,51,20,31,8,205,33,1026,850,850,840,10,0,176,41,051,003501,2,410510035012
"Block Group 1, Census Tract 35.01, Multnomah County, Oregon",368,329,39,368,83,285,368,58,16,62,46,0,8,10,0,27,37,23,41,17,23,0,0,-666666666,70357,429,368,61,71,51,0,0,0,9,42,20,545,444,444,351,93,0,101,41,051,003501,1,410510035011
"Block Group 4, Census Tract 1, Lane County, Oregon",404,266,138,404,108,296,404,33,34,12,8,43,19,21,9,19,46,10,81,8,16,36,9,52770,76333,521,404,117,278,127,30,27,3,0,97,151,824,425,425,395,30,0,399,41,039,000100,4,410390001004
"Block Group 1, Census Tract 1, Lane County, Oregon",498,307,191,498,48,450,498,0,32,0,48,63,55,13,0,65,81,0,41,28,32,0,40,47209,53351,558,498,60,434,216,0,0,0,0,216,218,970,418,418,400,18,0,552,41,039,000100,1,410390001001
