,hhinc_<10,hhinc_10-15,hhinc_15-20,hhinc_20-25,hhinc_25-30,hhinc_30-35,hhinc_35-40,hhinc_40-45,hhinc_45-50,hhinc_50-60,hhinc_60-75,hhinc_med,GEOID,id,left,top,right,bottom,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe
270,18,34,11,19,8,42,39,34,19,41,69,57460,410050239022,1226,7670781.9918,545492.1747,7681341.9918,556052.1747,POINT (7670781.9918 545492.1747),41,005,023902,2,Block Group 2,G5030,S,8809706.0,0.0,+45.1409558,-122.5546839,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
271,39,14,3,28,24,40,8,27,23,73,68,70909,410470103031,907,7586301.9918,534932.1747,7596861.9918,545492.1747,POINT (7586301.9918 534932.1747),41,047,010303,1,Block Group 1,G5030,S,9572024.0,0.0,+45.1024860,-122.9126174,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
272,37,11,9,26,10,51,29,38,7,46,77,65689,410470103032,827,7565181.9918,534932.1747,7575741.9918,545492.1747,POINT (7565181.9918 534932.1747),41,047,010303,2,Block Group 2,G5030,S,88809607.0,144538.0,+45.1355866,-122.9048412,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
273,37,11,9,26,10,51,29,38,7,46,77,65689,410470103032,865,7575741.9918,556052.1747,7586301.9918,566612.1747,POINT (7575741.9918 556052.1747),41,047,010303,2,Block Group 2,G5030,S,88809607.0,144538.0,+45.1355866,-122.9048412,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
274,37,11,9,26,10,51,29,38,7,46,77,65689,410470103032,866,7575741.9918,545492.1747,7586301.9918,556052.1747,POINT (7575741.9918 545492.1747),41,047,010303,2,Block Group 2,G5030,S,88809607.0,144538.0,+45.1355866,-122.9048412,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
275,37,11,9,26,10,51,29,38,7,46,77,65689,410470103032,867,7575741.9918,534932.1747,7586301.9918,545492.1747,POINT (7575741.9918 534932.1747),41,047,010303,2,Block Group 2,G5030,S,88809607.0,144538.0,+45.1355866,-122.9048412,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
276,37,11,9,26,10,51,29,38,7,46,77,65689,410470103032,904,7586301.9918,566612.1747,7596861.9918,577172.1747,POINT (7586301.9918 566612.1747),41,047,010303,2,Block Group 2,G5030,S,88809607.0,144538.0,+45.1355866,-122.9048412,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
277,37,11,9,26,10,51,29,38,7,46,77,65689,410470103032,905,7586301.9918,556052.1747,7596861.9918,566612.1747,POINT (7586301.9918 556052.1747),41,047,010303,2,Block Group 2,G5030,S,88809607.0,144538.0,+45.1355866,-122.9048412,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
278,37,11,9,26,10,51,29,38,7,46,77,65689,410470103032,947,7596861.9918,534932.1747,7607421.9918,545492.1747,POINT (7596861.9918 534932.1747),41,047,010303,2,Block Group 2,G5030,S,88809607.0,144538.0,+45.1355866,-122.9048412,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
279,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,576,7501821.9918,651092.1747,7512381.9918,661652.1747,POINT (7501821.9918 651092.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
280,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,577,7501821.9918,640532.1747,7512381.9918,651092.1747,POINT (7501821.9918 640532.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
281,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,578,7501821.9918,629972.1747,7512381.9918,640532.1747,POINT (7501821.9918 629972.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
282,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,616,7512381.9918,651092.1747,7522941.9918,661652.1747,POINT (7512381.9918 651092.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
283,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,617,7512381.9918,640532.1747,7522941.9918,651092.1747,POINT (7512381.9918 640532.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
284,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,618,7512381.9918,629972.1747,7522941.9918,640532.1747,POINT (7512381.9918 629972.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
285,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,619,7512381.9918,619412.1747,7522941.9918,629972.1747,POINT (7512381.9918 619412.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
286,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,656,7522941.9918,651092.1747,7533501.9918,661652.1747,POINT (7522941.9918 651092.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
287,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,657,7522941.9918,640532.1747,7533501.9918,651092.1747,POINT (7522941.9918 640532.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
288,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,658,7522941.9918,629972.1747,7533501.9918,640532.1747,POINT (7522941.9918 629972.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
289,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,659,7522941.9918,619412.1747,7533501.9918,629972.1747,POINT (7522941.9918 619412.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
290,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,660,7522941.9918,608852.1747,7533501.9918,619412.1747,POINT (7522941.9918 608852.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
291,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,697,7533501.9918,640532.1747,7544061.9918,651092.1747,POINT (7533501.9918 640532.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
292,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,698,7533501.9918,629972.1747,7544061.9918,640532.1747,POINT (7533501.9918 629972.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
293,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,699,7533501.9918,619412.1747,7544061.9918,629972.1747,POINT (7533501.9918 619412.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
294,0,0,6,11,17,16,19,104,14,98,97,85769,410710304002,700,7533501.9918,608852.1747,7544061.9918,619412.1747,POINT (7533501.9918 608852.1747),41,071,030400,2,Block Group 2,G5030,S,129585271.0,38964.0,+45.3681629,-123.1621494,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
295,10,21,14,66,29,6,29,32,14,48,164,75357,410710304005,621,7512381.9918,598292.1747,7522941.9918,608852.1747,POINT (7512381.9918 598292.1747),41,071,030400,5,Block Group 5,G5030,S,41364265.0,0.0,+45.2801031,-123.1533627,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
296,10,21,14,66,29,6,29,32,14,48,164,75357,410710304005,661,7522941.9918,598292.1747,7533501.9918,608852.1747,POINT (7522941.9918 598292.1747),41,071,030400,5,Block Group 5,G5030,S,41364265.0,0.0,+45.2801031,-123.1533627,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
297,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,376,7449021.9918,651092.1747,7459581.9918,661652.1747,POINT (7449021.9918 651092.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
298,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,377,7449021.9918,640532.1747,7459581.9918,651092.1747,POINT (7449021.9918 640532.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
299,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,378,7449021.9918,629972.1747,7459581.9918,640532.1747,POINT (7449021.9918 629972.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
300,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,416,7459581.9918,651092.1747,7470141.9918,661652.1747,POINT (7459581.9918 651092.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
301,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,417,7459581.9918,640532.1747,7470141.9918,651092.1747,POINT (7459581.9918 640532.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
302,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,418,7459581.9918,629972.1747,7470141.9918,640532.1747,POINT (7459581.9918 629972.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
303,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,419,7459581.9918,619412.1747,7470141.9918,629972.1747,POINT (7459581.9918 619412.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
304,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,456,7470141.9918,651092.1747,7480701.9918,661652.1747,POINT (7470141.9918 651092.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
305,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,457,7470141.9918,640532.1747,7480701.9918,651092.1747,POINT (7470141.9918 640532.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
306,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,458,7470141.9918,629972.1747,7480701.9918,640532.1747,POINT (7470141.9918 629972.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
307,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,459,7470141.9918,619412.1747,7480701.9918,629972.1747,POINT (7470141.9918 619412.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
308,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,496,7480701.9918,651092.1747,7491261.9918,661652.1747,POINT (7480701.9918 651092.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
309,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,497,7480701.9918,640532.1747,7491261.9918,651092.1747,POINT (7480701.9918 640532.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
310,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,498,7480701.9918,629972.1747,7491261.9918,640532.1747,POINT (7480701.9918 629972.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
311,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,536,7491261.9918,651092.1747,7501821.9918,661652.1747,POINT (7491261.9918 651092.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
312,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,537,7491261.9918,640532.1747,7501821.9918,651092.1747,POINT (7491261.9918 640532.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
313,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,538,7491261.9918,629972.1747,7501821.9918,640532.1747,POINT (7491261.9918 629972.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
314,0,0,17,16,0,0,13,0,0,52,33,121696,410710304001,539,7491261.9918,619412.1747,7501821.9918,629972.1747,POINT (7491261.9918 619412.1747),41,071,030400,1,Block Group 1,G5030,S,221423818.0,53344.0,+45.3815636,-123.3482286,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
315,10,34,30,7,59,25,8,38,0,53,28,44150,410710305023,346,7438461.9918,545492.1747,7449021.9918,556052.1747,POINT (7438461.9918 545492.1747),41,071,030502,3,Block Group 3,G5030,S,19589464.0,0.0,+45.1079319,-123.4363647,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
316,10,34,30,7,59,25,8,38,0,53,28,44150,410710305023,347,7438461.9918,534932.1747,7449021.9918,545492.1747,POINT (7438461.9918 534932.1747),41,071,030502,3,Block Group 3,G5030,S,19589464.0,0.0,+45.1079319,-123.4363647,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
317,10,34,30,7,59,25,8,38,0,53,28,44150,410710305023,386,7449021.9918,545492.1747,7459581.9918,556052.1747,POINT (7449021.9918 545492.1747),41,071,030502,3,Block Group 3,G5030,S,19589464.0,0.0,+45.1079319,-123.4363647,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
318,31,25,12,9,35,44,43,14,12,78,26,78333,410710309002,704,7533501.9918,566612.1747,7544061.9918,577172.1747,POINT (7533501.9918 566612.1747),41,071,030900,2,Block Group 2,G5030,S,123240286.0,3311787.0,+45.1664441,-123.0647432,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
319,31,25,12,9,35,44,43,14,12,78,26,78333,410710309002,705,7533501.9918,556052.1747,7544061.9918,566612.1747,POINT (7533501.9918 556052.1747),41,071,030900,2,Block Group 2,G5030,S,123240286.0,3311787.0,+45.1664441,-123.0647432,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
320,31,25,12,9,35,44,43,14,12,78,26,78333,410710309002,706,7533501.9918,545492.1747,7544061.9918,556052.1747,POINT (7533501.9918 545492.1747),41,071,030900,2,Block Group 2,G5030,S,123240286.0,3311787.0,+45.1664441,-123.0647432,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
321,31,25,12,9,35,44,43,14,12,78,26,78333,410710309002,707,7533501.9918,534932.1747,7544061.9918,545492.1747,POINT (7533501.9918 534932.1747),41,071,030900,2,Block Group 2,G5030,S,123240286.0,3311787.0,+45.1664441,-123.0647432,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
322,31,25,12,9,35,44,43,14,12,78,26,78333,410710309002,708,7533501.9918,524372.1747,7544061.9918,534932.1747,POINT (7533501.9918 524372.1747),41,071,030900,2,Block Group 2,G5030,S,123240286.0,3311787.0,+45.1664441,-123.0647432,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
323,31,25,12,9,35,44,43,14,12,78,26,78333,410710309002,744,7544061.9918,566612.1747,7554621.9918,577172.1747,POINT (7544061.9918 566612.1747),41,071,030900,2,Block Group 2,G5030,S,123240286.0,3311787.0,+45.1664441,-123.0647432,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
324,31,25,12,9,35,44,43,14,12,78,26,78333,410710309002,745,7544061.9918,556052.1747,7554621.9918,566612.1747,POINT (7544061.9918 556052.1747),41,071,030900,2,Block Group 2,G5030,S,123240286.0,3311787.0,+45.1664441,-123.0647432,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
325,31,25,12,9,35,44,43,14,12,78,26,78333,410710309002,746,7544061.9918,545492.1747,7554621.9918,556052.1747,POINT (7544061.9918 545492.1747),41,071,030900,2,Block Group 2,G5030,S,123240286.0,3311787.0,+45.1664441,-123.0647432,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
326,31,25,12,9,35,44,43,14,12,78,26,78333,410710309002,747,7544061.9918,534932.1747,7554621.9918,545492.1747,POINT (7544061.9918 534932.1747),41,071,030900,2,Block Group 2,G5030,S,123240286.0,3311787.0,+45.1664441,-123.0647432,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
327,31,25,12,9,35,44,43,14,12,78,26,78333,410710309002,782,7554621.9918,587732.1747,7565181.9918,598292.1747,POINT (7554621.9918 587732.1747),41,071,030900,2,Block Group 2,G5030,S,123240286.0,3311787.0,+45.1664441,-123.0647432,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
328,31,25,12,9,35,44,43,14,12,78,26,78333,410710309002,785,7554621.9918,556052.1747,7565181.9918,566612.1747,POINT (7554621.9918 556052.1747),41,071,030900,2,Block Group 2,G5030,S,123240286.0,3311787.0,+45.1664441,-123.0647432,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
329,23,14,3,36,13,10,8,9,0,21,30,71691,410530204003,79,7364541.9918,408212.1747,7375101.9918,418772.1747,POINT (7364541.9918 408212.1747),41,053,020400,3,Block Group 3,G5030,S,662105806.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
330,23,14,3,36,13,10,8,9,0,21,30,71691,410530204003,111,7375101.9918,492692.1747,7385661.9918,503252.1747,POINT (7375101.9918 492692.1747),41,053,020400,3,Block Group 3,G5030,S,662105806.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
331,23,14,3,36,13,10,8,9,0,21,30,71691,410530204003,112,7375101.9918,482132.1747,7385661.9918,492692.1747,POINT (7375101.9918 482132.1747),41,053,020400,3,Block Group 3,G5030,S,662105806.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
332,23,14,3,36,13,10,8,9,0,21,30,71691,410530204003,113,7375101.9918,471572.1747,7385661.9918,482132.1747,POINT (7375101.9918 471572.1747),41,053,020400,3,Block Group 3,G5030,S,662105806.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
333,23,14,3,36,13,10,8,9,0,21,30,71691,410530204003,114,7375101.9918,461012.1747,7385661.9918,471572.1747,POINT (7375101.9918 461012.1747),41,053,020400,3,Block Group 3,G5030,S,662105806.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
334,23,14,3,36,13,10,8,9,0,21,30,71691,410530204003,115,7375101.9918,450452.1747,7385661.9918,461012.1747,POINT (7375101.9918 450452.1747),41,053,020400,3,Block Group 3,G5030,S,662105806.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
335,23,14,3,36,13,10,8,9,0,21,30,71691,410530204003,116,7375101.9918,439892.1747,7385661.9918,450452.1747,POINT (7375101.9918 439892.1747),41,053,020400,3,Block Group 3,G5030,S,662105806.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
336,23,14,3,36,13,10,8,9,0,21,30,71691,410530204003,117,7375101.9918,429332.1747,7385661.9918,439892.1747,POINT (7375101.9918 429332.1747),41,053,020400,3,Block Group 3,G5030,S,662105806.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
