,NAME,tot_pop,race_tot,race_white,race_black,race_indig,race_asian,race_isl,race_oth,race_2+,race_2+inc,race_2_3+,tenu_tot,tenu_own,tenu_rent,edu_tot,edu_none,edu_nurs,edu_kind,edu_1st,edu_2nd,edu_3rd,edu_4th,edu_5th,edu_6th,edu_7th,edu_8th,edu_9th,edu_10th,edu_11th,edu_12_nodip,edu_hsdip,edu_ged,edu_coll<1,edu_coll>1,edu_assoc,edu_bach,edu_mast,edu_prof,edu_doct,comp_tot,comp_has,comp_dial,comp_bro,comp_noint,comp_no,state,county,tract,block group,GEOID,tenu_p-rent,race_nonw,race_prop
2406,"Block Group 3, Census Tract 237, Clackamas County, Oregon",1301,1301,1289,0,0,0,0,12,0,0,0,472,385,87,1021,23,0,0,0,0,0,12,0,0,0,11,0,35,10,43,163,50,132,235,57,185,57,8,0,472,370,0,329,41,102,41,5,23700,3,410050237003,0.1843220338983051,12,0.009223674096848577
2407,"Block Group 5, Census Tract 1800, Douglas County, Oregon",1330,1330,1282,0,16,0,0,0,32,0,32,446,370,76,941,9,0,0,0,0,0,0,0,0,0,9,27,52,40,48,297,49,116,211,32,26,25,0,0,446,410,0,404,6,36,41,19,180000,5,410191800005,0.17040358744394618,48,0.03609022556390978
2408,"Block Group 2, Census Tract 800, Douglas County, Oregon",1568,1568,1416,0,0,102,0,0,50,0,50,639,513,126,1184,0,0,0,0,0,0,0,0,0,0,0,18,20,0,0,241,18,110,97,139,327,148,54,12,639,600,0,584,16,39,41,19,80000,2,410190800002,0.19718309859154928,152,0.09693877551020408
2409,"Block Group 1, Census Tract 209, Clackamas County, Oregon",1443,1443,1386,0,0,8,0,37,12,0,12,425,353,72,936,0,0,0,0,0,0,0,0,0,0,0,0,54,0,26,220,61,27,150,19,234,114,19,12,425,400,0,361,39,25,41,5,20900,1,410050209001,0.16941176470588235,57,0.0395010395010395
2410,"Block Group 2, Census Tract 216.02, Clackamas County, Oregon",1045,1045,887,31,0,9,0,66,52,0,52,366,279,87,785,29,0,0,0,0,0,0,0,0,0,0,0,2,11,0,116,17,136,196,53,162,54,9,0,366,366,0,352,14,0,41,5,21602,2,410050216022,0.23770491803278687,158,0.15119617224880383
2411,"Block Group 1, Census Tract 202, Clackamas County, Oregon",1212,1212,1148,0,0,19,0,45,0,0,0,579,439,140,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,28,72,0,486,295,45,15,579,564,0,549,15,15,41,5,20200,1,410050202001,0.24179620034542315,64,0.052805280528052806
2412,"Block Group 2, Census Tract 310.03, Washington County, Oregon",1052,1052,820,48,0,50,0,67,67,0,67,430,250,180,815,0,0,0,0,0,0,0,13,0,0,9,110,0,14,17,134,0,75,197,35,166,29,16,0,430,430,0,415,15,0,41,67,31003,2,410670310032,0.4186046511627907,232,0.22053231939163498
2413,"Block Group 3, Census Tract 310.06, Washington County, Oregon",1388,1388,1108,21,0,0,0,95,164,16,148,502,286,216,874,0,0,0,0,0,0,0,0,24,0,0,0,0,0,6,161,15,113,175,89,219,52,20,0,502,492,0,482,10,10,41,67,31006,3,410670310063,0.4302788844621514,280,0.2017291066282421
2414,"Block Group 1, Census Tract 317.06, Washington County, Oregon",3069,3069,1616,289,0,244,0,613,307,233,74,1092,99,993,1818,30,0,0,0,0,0,0,11,76,0,8,34,0,46,60,252,100,169,224,230,413,152,0,13,1092,1049,0,907,142,43,41,67,31706,1,410670317061,0.9093406593406593,1453,0.4734441186054089
2415,"Block Group 2, Census Tract 316.10, Washington County, Oregon",1390,1390,954,0,13,349,0,18,56,24,32,651,111,540,921,0,0,0,0,0,0,0,0,0,0,13,0,0,0,36,69,0,16,124,158,343,150,12,0,651,627,0,614,13,24,41,67,31610,2,410670316102,0.8294930875576036,436,0.31366906474820144
2416,"Block Group 3, Census Tract 321.04, Washington County, Oregon",1799,1799,1744,0,0,6,12,0,37,0,37,547,484,63,1110,0,0,0,0,0,0,0,0,0,0,0,0,7,0,54,86,26,58,214,109,412,103,27,14,547,547,0,547,0,0,41,67,32104,3,410670321043,0.11517367458866545,55,0.030572540300166758
2417,"Block Group 1, Census Tract 324.10, Washington County, Oregon",2036,2036,1435,0,0,91,0,261,249,0,249,677,491,186,1261,9,0,0,0,0,0,6,0,22,0,35,70,0,0,7,200,50,174,202,170,244,72,0,0,677,596,0,552,44,81,41,67,32410,1,410670324101,0.27474150664697194,601,0.2951866404715128
2418,"Block Group 1, Census Tract 37, Lane County, Oregon",3276,3276,2606,136,10,242,0,104,178,20,158,759,82,677,486,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,37,0,0,40,25,177,134,31,34,759,755,3,516,236,4,41,39,3700,1,410390037001,0.8919631093544137,670,0.2045177045177045
2419,"Block Group 1, Census Tract 52, Lane County, Oregon",1028,1028,996,0,7,7,0,0,18,9,9,478,258,220,832,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,46,0,26,85,0,322,278,30,28,478,460,0,400,60,18,41,39,5200,1,410390052001,0.4602510460251046,32,0.0311284046692607
2420,"Block Group 3, Census Tract 35, Lane County, Oregon",1132,1132,707,0,277,48,14,7,79,0,79,284,263,21,722,9,0,0,0,0,0,0,25,0,0,7,0,10,46,4,92,10,44,138,95,185,40,10,7,284,238,0,238,0,46,41,39,3500,3,410390035003,0.07394366197183098,425,0.3754416961130742
2421,"Block Group 3, Census Tract 36, Lane County, Oregon",1817,1817,1626,0,0,115,0,12,64,0,64,628,386,242,1291,6,0,0,0,0,0,0,0,0,0,0,0,54,11,6,36,18,49,154,193,451,200,39,74,628,617,0,596,21,11,41,39,3600,3,410390036003,0.3853503184713376,191,0.10511832691249312
2422,"Block Group 2, Census Tract 36.01, Multnomah County, Oregon",1686,1686,1268,255,41,24,0,8,90,46,44,694,436,258,1199,10,0,0,0,0,0,0,0,0,0,0,9,0,7,34,132,48,86,250,104,329,129,46,15,694,676,0,676,0,18,41,51,3601,2,410510036012,0.37175792507204614,418,0.2479240806642942
2423,"Block Group 1, Census Tract 22.02, Lane County, Oregon",2956,2956,2758,0,0,97,0,0,101,0,101,1245,826,419,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,156,522,233,592,201,136,0,1245,1245,0,1178,67,0,41,39,2202,1,410390022021,0.3365461847389558,198,0.06698240866035182
2424,"Block Group 2, Census Tract 38, Lane County, Oregon",793,793,609,11,0,87,0,6,80,0,80,353,9,344,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,20,20,88,0,0,19,353,353,0,244,109,0,41,39,3800,2,410390038002,0.9745042492917847,184,0.23203026481715006
2425,"Block Group 3, Census Tract 5.02, Marion County, Oregon",3305,3305,2267,60,231,22,25,567,133,25,108,973,260,713,1778,168,0,0,0,0,7,0,26,143,0,23,64,20,61,28,389,126,124,304,218,58,14,5,0,973,828,12,737,79,145,41,47,502,3,410470005023,0.7327852004110997,1038,0.3140695915279879
2426,"Block Group 1, Census Tract 14.01, Marion County, Oregon",2313,2313,1927,0,0,223,0,163,0,0,0,1067,894,173,2035,34,0,0,0,0,0,0,0,0,11,0,27,11,4,20,476,16,153,464,98,441,245,22,13,1067,1040,0,927,113,27,41,47,1401,1,410470014011,0.16213683223992503,386,0.16688283614353652
2427,"Block Group 3, Census Tract 25.02, Marion County, Oregon",1037,1037,937,0,25,0,0,67,8,8,0,428,377,51,794,0,0,0,0,0,0,0,0,38,0,0,16,47,27,0,274,98,64,141,31,50,8,0,0,428,344,0,321,23,84,41,47,2502,3,410470025023,0.1191588785046729,100,0.09643201542912247
2428,"Block Group 2, Census Tract 8.01, Multnomah County, Oregon",1625,1625,1156,191,0,75,0,0,203,0,203,666,354,312,1273,31,0,0,0,0,0,0,0,0,0,0,0,19,19,0,103,28,48,261,41,403,168,0,152,666,635,0,550,85,31,41,51,801,2,410510008012,0.46846846846846846,469,0.2886153846153846
2429,"Block Group 4, Census Tract 29.01, Multnomah County, Oregon",1706,1706,1541,18,0,119,0,0,28,28,0,702,548,154,1293,0,0,0,0,0,0,0,7,0,0,0,0,23,0,18,179,27,121,209,134,320,179,19,57,702,694,0,685,9,8,41,51,2901,4,410510029014,0.21937321937321938,165,0.09671746776084408
2430,"Block Group 1, Census Tract 36.03, Multnomah County, Oregon",724,724,415,216,6,32,5,0,50,6,44,305,259,46,623,18,0,0,0,0,7,0,0,0,0,0,0,14,25,7,92,18,27,99,41,161,77,37,0,305,283,0,260,23,22,41,51,3603,1,410510036031,0.15081967213114755,309,0.42679558011049723
2431,"Block Group 1, Census Tract 40.02, Multnomah County, Oregon",2613,2613,1908,130,15,244,45,47,224,0,224,372,295,77,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,17,76,60,61,220,147,38,16,372,372,8,339,25,0,41,51,4002,1,410510040021,0.20698924731182797,705,0.269804822043628
2432,"Block Group 4, Census Tract 41.02, Multnomah County, Oregon",1634,1634,1494,39,0,66,0,0,35,0,35,605,378,227,1085,29,0,0,0,0,0,0,0,0,0,0,0,0,15,53,119,0,74,140,17,272,300,37,29,605,550,0,524,26,55,41,51,4102,4,410510041024,0.3752066115702479,140,0.08567931456548347
2433,"Block Group 1, Census Tract 43, Multnomah County, Oregon",1028,1028,898,2,8,55,0,11,54,0,54,443,360,83,799,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,137,2,34,104,48,239,153,28,36,443,428,6,395,27,15,41,51,4300,1,410510043001,0.1873589164785553,130,0.1264591439688716
2434,"Block Group 1, Census Tract 28.02, Multnomah County, Oregon",1124,1124,966,0,0,48,0,39,71,0,71,374,347,27,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,64,57,73,369,181,14,11,374,374,0,364,10,0,41,51,2802,1,410510028021,0.07219251336898395,158,0.14056939501779359
2435,"Block Group 3, Census Tract 36.02, Multnomah County, Oregon",1460,1460,839,603,0,18,0,0,0,0,0,635,496,139,1138,102,0,0,0,0,0,0,0,0,0,0,0,0,0,20,162,24,31,215,25,255,240,0,64,635,594,0,557,37,41,41,51,3602,3,410510036023,0.2188976377952756,621,0.42534246575342466
2436,"Block Group 4, Census Tract 36.02, Multnomah County, Oregon",1664,1664,1044,409,0,10,0,176,25,0,25,574,420,154,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,45,29,87,328,209,305,130,0,10,574,543,0,475,68,31,41,51,3602,4,410510036024,0.2682926829268293,620,0.37259615384615385
2437,"Block Group 1, Census Tract 60.02, Multnomah County, Oregon",2331,2331,2181,0,0,32,0,21,97,6,91,954,628,326,1731,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,127,17,88,151,78,707,323,148,70,954,883,8,838,37,71,41,51,6002,1,410510060021,0.3417190775681342,150,0.06435006435006435
2438,"Block Group 2, Census Tract 71, Multnomah County, Oregon",686,686,575,0,0,12,0,39,60,0,60,286,209,77,506,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,46,10,56,110,10,181,37,13,22,286,255,0,242,13,31,41,51,7100,2,410510071002,0.2692307692307692,111,0.1618075801749271
2439,"Block Group 1, Census Tract 80.01, Multnomah County, Oregon",1669,1669,1180,280,3,136,0,8,62,0,62,618,424,194,1140,20,0,0,0,0,0,0,0,0,0,0,0,0,48,39,168,49,118,138,139,240,152,0,29,618,597,0,597,0,21,41,51,8001,1,410510080011,0.313915857605178,489,0.29298981426003595
2440,"Block Group 1, Census Tract 306, Washington County, Oregon",2672,2672,2387,52,0,141,19,0,73,0,73,1127,754,373,2294,0,0,0,0,0,25,0,0,0,0,4,0,0,2,13,452,89,131,344,99,736,189,128,82,1127,1065,0,922,143,62,41,67,30600,1,410670306001,0.33096716947648624,285,0.10666167664670659
2441,"Block Group 2, Census Tract 40.01, Multnomah County, Oregon",929,929,849,18,0,47,0,0,15,0,15,415,335,80,753,0,0,0,0,0,0,0,0,23,0,24,0,0,0,51,119,58,57,16,50,247,72,36,0,415,397,0,397,0,18,41,51,4001,2,410510040012,0.1927710843373494,80,0.0861141011840689
2442,"Block Group 1, Census Tract 40.01, Multnomah County, Oregon",3470,3470,1635,1337,53,0,0,9,436,0,436,910,273,637,1502,38,0,0,0,0,0,31,19,0,0,26,58,101,15,52,301,133,102,309,87,192,38,0,0,910,864,0,770,94,46,41,51,4001,1,410510040011,0.7,1835,0.5288184438040345
2443,"Block Group 2, Census Tract 52, Multnomah County, Oregon",731,731,571,66,57,0,0,16,21,0,21,604,59,545,536,0,0,0,0,0,0,0,7,0,0,0,0,6,14,0,19,0,57,193,0,199,41,0,0,604,604,19,477,108,0,41,51,5200,2,410510052002,0.902317880794702,160,0.2188782489740082
2444,"Block Group 2, Census Tract 60.01, Multnomah County, Oregon",648,648,612,0,0,6,0,1,29,0,29,279,235,44,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,78,18,237,104,55,22,279,272,0,272,0,7,41,51,6001,2,410510060012,0.15770609318996415,36,0.05555555555555555
2445,"Block Group 1, Census Tract 9706, Wasco County, Oregon",1402,1402,1337,0,0,9,0,22,34,0,34,505,270,235,1015,23,0,0,0,0,15,0,16,8,8,12,29,24,9,0,124,37,161,162,138,113,96,21,19,505,484,0,426,58,21,41,65,970600,1,410659706001,0.46534653465346537,65,0.046362339514978604
2446,"Block Group 1, Census Tract 9703, Wasco County, Oregon",832,832,619,10,7,95,0,69,32,0,32,284,251,33,582,0,0,0,0,0,0,0,0,0,16,15,0,8,0,16,39,21,32,114,128,81,70,42,0,284,275,0,275,0,9,41,65,970300,1,410659703001,0.11619718309859155,213,0.25600961538461536
2447,"Block Group 1, Census Tract 7.01, Marion County, Oregon",2737,2737,1997,93,0,48,176,109,314,0,314,1017,382,635,1705,24,0,0,0,77,0,0,38,95,15,17,41,62,28,31,230,141,85,447,111,154,109,0,0,1017,889,0,830,59,128,41,47,701,1,410470007011,0.6243854473942969,740,0.2703690171720862
2448,"Block Group 3, Census Tract 92.02, Multnomah County, Oregon",1543,1543,750,36,0,199,0,548,10,0,10,488,298,190,1008,41,0,19,0,0,0,0,0,24,13,17,24,11,82,41,166,69,46,99,99,174,40,15,28,488,458,11,429,18,30,41,51,9202,3,410510092023,0.38934426229508196,793,0.5139338950097213
2449,"Block Group 1, Census Tract 93.01, Multnomah County, Oregon",2341,2341,2039,70,0,127,0,17,88,0,88,784,457,327,1792,34,0,0,0,0,32,0,0,79,0,17,21,0,0,14,276,81,184,315,172,360,174,16,17,784,784,0,755,29,0,41,51,9301,1,410510093011,0.41709183673469385,302,0.12900469884664673
2450,"Block Group 1, Census Tract 84, Multnomah County, Oregon",1544,1544,1101,51,26,353,0,0,13,0,13,628,264,364,1242,22,0,0,0,0,0,0,10,27,48,15,0,57,11,42,279,31,183,193,106,138,65,15,0,628,545,0,485,60,83,41,51,8400,1,410510084001,0.5796178343949044,443,0.2869170984455959
2451,"Block Group 2, Census Tract 89.02, Multnomah County, Oregon",1164,1164,577,381,12,63,30,49,52,12,40,525,123,402,840,16,0,0,0,0,0,83,0,0,0,0,3,10,39,34,211,22,104,203,32,66,17,0,0,525,460,0,437,23,65,41,51,8902,2,410510089022,0.7657142857142857,587,0.5042955326460481
2452,"Block Group 3, Census Tract 104.02, Multnomah County, Oregon",2581,2581,2477,0,12,52,2,7,31,18,13,780,615,165,1807,16,24,0,0,0,0,0,0,0,0,0,0,0,17,24,342,98,187,306,160,410,145,78,0,780,699,0,699,0,81,41,51,10402,3,410510104023,0.21153846153846154,104,0.04029445951181713
2453,"Block Group 1, Census Tract 104.08, Multnomah County, Oregon",1298,1298,1243,0,4,51,0,0,0,0,0,421,260,161,873,9,0,0,0,0,0,0,0,0,0,4,0,15,0,64,94,53,87,125,183,135,67,37,0,421,421,0,363,58,0,41,51,10408,1,410510104081,0.3824228028503563,55,0.0423728813559322
2454,"Block Group 7, Census Tract 9502, Umatilla County, Oregon",546,546,546,0,0,0,0,0,0,0,0,276,168,108,430,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,48,60,92,56,32,15,0,0,276,276,0,270,6,0,41,59,950200,7,410599502007,0.391304347826087,0,0.0
2455,"Block Group 1, Census Tract 108.02, Marion County, Oregon",1700,1700,1654,0,25,0,0,21,0,0,0,559,439,120,1287,0,0,0,0,0,0,16,0,0,0,0,13,38,41,42,348,114,19,294,100,229,14,0,19,559,522,0,465,57,37,41,47,10802,1,410470108021,0.2146690518783542,46,0.027058823529411764
2456,"Block Group 3, Census Tract 108.02, Marion County, Oregon",1155,1155,1017,0,22,7,0,9,100,0,100,419,175,244,695,7,0,0,0,0,0,0,0,31,0,17,12,15,18,13,166,52,86,137,53,50,9,29,0,419,371,0,328,43,48,41,47,10802,3,410470108023,0.5823389021479713,138,0.11948051948051948
2457,"Block Group 1, Census Tract 18.01, Marion County, Oregon",1692,1692,1044,0,33,18,186,382,29,14,15,687,332,355,1080,15,0,0,0,0,0,0,0,42,0,0,29,0,80,101,213,59,177,237,36,59,32,0,0,687,631,0,553,78,56,41,47,1801,1,410470018011,0.5167394468704513,648,0.3829787234042553
2458,"Block Group 2, Census Tract 228, Clackamas County, Oregon",1365,1365,1305,0,0,60,0,0,0,0,0,808,754,54,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,17,60,176,31,506,205,155,48,808,795,0,769,26,13,41,5,22800,2,410050228002,0.06683168316831684,60,0.04395604395604396
2459,"Block Group 1, Census Tract 232.02, Clackamas County, Oregon",1147,1147,1073,0,0,18,0,26,30,0,30,324,213,111,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,154,58,76,199,40,100,53,0,0,324,324,0,324,0,0,41,5,23202,1,410050232021,0.3425925925925926,74,0.06451612903225806
2460,"Block Group 3, Census Tract 232.02, Clackamas County, Oregon",5464,5464,4643,74,49,511,12,78,97,0,97,1660,1548,112,3478,0,0,0,0,0,0,0,0,15,0,20,0,10,16,102,707,142,261,511,442,851,321,22,58,1660,1594,0,1512,82,66,41,5,23202,3,410050232023,0.06746987951807229,821,0.1502562225475842
2461,"Block Group 1, Census Tract 9503, Baker County, Oregon",1099,1099,1041,46,0,0,12,0,0,0,0,400,317,83,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,194,51,27,203,15,72,15,9,0,400,358,7,351,0,42,41,1,950300,1,410019503001,0.2075,58,0.052775250227479524
2462,"Block Group 2, Census Tract 9501, Baker County, Oregon",606,606,587,0,14,1,0,0,4,0,4,283,214,69,514,0,0,0,0,0,0,0,0,0,0,14,5,5,7,2,169,17,34,177,25,28,9,10,12,283,263,3,218,42,20,41,1,950100,2,410019501002,0.24381625441696114,19,0.03135313531353135
2463,"Block Group 2, Census Tract 9504, Baker County, Oregon",473,473,382,0,0,0,0,37,54,0,54,310,218,92,464,0,0,0,0,0,0,0,0,0,0,0,0,10,2,6,143,9,50,114,53,51,26,0,0,310,239,0,211,28,71,41,1,950400,2,410019504002,0.2967741935483871,91,0.19238900634249473
2464,"Block Group 3, Census Tract 9506, Baker County, Oregon",996,996,950,4,26,5,0,0,11,0,11,457,357,100,823,0,0,0,0,0,0,0,0,0,0,0,14,7,33,11,241,18,100,180,70,93,52,4,0,457,400,0,350,50,57,41,1,950600,3,410019506003,0.2188183807439825,46,0.04618473895582329
2465,"Block Group 2, Census Tract 9506, Baker County, Oregon",536,536,510,3,6,0,2,0,15,0,15,274,173,101,414,0,0,0,0,0,0,0,0,5,0,0,0,7,0,4,179,11,34,89,17,39,18,0,11,274,264,0,239,25,10,41,1,950600,2,410019506002,0.3686131386861314,26,0.048507462686567165
2466,"Block Group 1, Census Tract 9502, Baker County, Oregon",1172,1172,1126,0,24,0,0,0,22,0,22,405,337,68,766,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,167,22,92,109,72,194,34,21,12,405,400,0,371,29,5,41,1,950200,1,410019502001,0.16790123456790124,46,0.03924914675767918
2467,"Block Group 2, Census Tract 3611, Josephine County, Oregon",2935,2935,2434,29,51,92,0,88,241,0,241,1166,732,434,1938,0,0,0,0,0,0,0,0,0,9,0,58,14,9,85,626,26,342,482,64,149,51,18,5,1166,1004,0,980,24,162,41,33,361100,2,410333611002,0.37221269296740994,501,0.1706984667802385
2468,"Block Group 2, Census Tract 3613, Josephine County, Oregon",2180,2180,2034,0,0,0,0,67,79,0,79,812,644,168,1538,18,0,0,0,0,0,0,0,0,0,1,0,15,21,189,454,146,203,172,102,118,79,0,20,812,703,0,624,79,109,41,33,361300,2,410333613002,0.20689655172413793,146,0.06697247706422019
2469,"Block Group 3, Census Tract 16.04, Marion County, Oregon",1968,1968,1478,0,0,31,0,215,244,0,244,711,583,128,1344,30,0,0,0,0,0,0,0,31,22,19,14,76,42,17,328,154,211,237,63,65,14,21,0,711,645,0,589,56,66,41,47,1604,3,410470016043,0.180028129395218,490,0.24898373983739838
2470,"Block Group 2, Census Tract 13, Marion County, Oregon",1486,1486,1331,30,6,10,48,27,34,0,34,775,235,540,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,193,41,126,236,97,234,79,51,49,775,747,0,730,17,28,41,47,1300,2,410470013002,0.6967741935483871,155,0.10430686406460296
2471,"Block Group 2, Census Tract 15.01, Marion County, Oregon",1620,1620,1596,0,0,11,0,0,13,0,13,541,512,29,1179,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,207,29,97,168,115,383,153,9,0,541,524,0,524,0,17,41,47,1501,2,410470015012,0.053604436229205174,24,0.014814814814814815
2472,"Block Group 3, Census Tract 16.02, Marion County, Oregon",1939,1939,1451,0,0,258,0,230,0,0,0,540,281,259,1136,94,0,0,0,0,0,0,0,124,0,0,0,23,0,49,168,91,210,169,62,101,31,14,0,540,500,0,500,0,40,41,47,1602,3,410470016023,0.47962962962962963,488,0.2516761217122228
2473,"Block Group 1, Census Tract 18.02, Marion County, Oregon",1563,1563,1468,4,0,78,0,0,13,0,13,509,357,152,883,78,0,0,0,0,0,0,0,0,0,0,12,0,0,105,219,0,60,81,66,156,106,0,0,509,498,0,484,14,11,41,47,1802,1,410470018021,0.29862475442043224,95,0.060780550223928344
2474,"Block Group 4, Census Tract 18.02, Marion County, Oregon",2805,2805,1419,143,13,163,0,488,579,0,579,719,312,407,1536,90,0,0,0,0,25,0,0,206,0,0,28,0,81,13,144,191,138,248,203,116,37,16,0,719,703,0,645,58,16,41,47,1802,4,410470018024,0.5660639777468707,1386,0.49411764705882355
2475,"Block Group 2, Census Tract 23.01, Marion County, Oregon",1012,1012,958,3,0,6,0,42,3,0,3,364,271,93,804,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,102,25,41,232,148,135,61,26,21,364,332,0,291,41,32,41,47,2301,2,410470023012,0.2554945054945055,54,0.0533596837944664
2476,"Block Group 4, Census Tract 9701, Morrow County, Oregon",1888,1888,1582,0,55,19,0,203,29,4,25,615,312,303,1071,42,0,0,0,41,0,29,0,124,0,17,73,46,13,46,240,34,87,138,85,33,23,0,0,615,578,0,452,126,37,41,49,970100,4,410499701004,0.4926829268292683,306,0.1620762711864407
2477,"Block Group 1, Census Tract 9602, Lake County, Oregon",1159,1159,1029,22,31,8,0,8,61,26,35,246,173,73,923,14,0,0,0,0,0,0,0,0,0,0,26,7,29,8,198,145,71,178,48,140,59,0,0,246,246,0,232,14,0,41,37,960200,1,410379602001,0.2967479674796748,130,0.11216566005176877
2478,"Block Group 7, Census Tract 9602, Lake County, Oregon",630,630,608,0,0,21,0,0,1,0,1,312,146,166,448,0,0,0,0,0,41,0,1,0,0,0,2,53,1,14,114,34,43,106,39,0,0,0,0,312,192,0,167,25,120,41,37,960200,7,410379602007,0.532051282051282,22,0.03492063492063492
2479,"Block Group 6, Census Tract 9602, Lake County, Oregon",474,474,416,0,0,12,0,0,46,0,46,280,233,47,408,0,0,0,0,0,0,0,0,0,0,5,0,0,6,39,72,14,40,47,73,42,66,0,4,280,238,0,208,30,42,41,37,960200,6,410379602006,0.16785714285714284,58,0.12236286919831224
2480,"Block Group 3, Census Tract 3.01, Multnomah County, Oregon",1760,1760,1468,102,13,92,0,0,85,25,60,678,332,346,1329,0,0,0,0,0,0,0,0,0,0,5,18,4,0,15,208,13,16,325,37,356,274,58,0,678,634,0,620,14,44,41,51,301,3,410510003013,0.5103244837758112,292,0.16590909090909092
2481,"Block Group 3, Census Tract 202.04, Polk County, Oregon",2029,2029,1912,0,77,27,0,0,13,0,13,881,816,65,1567,0,0,0,0,0,0,0,0,0,0,0,25,0,0,43,327,96,117,258,105,346,165,76,9,881,833,0,779,54,48,41,53,20204,3,410530202043,0.07377979568671963,117,0.05766387382947265
2482,"Block Group 2, Census Tract 51, Polk County, Oregon",1223,1223,1105,0,24,0,10,34,50,0,50,500,231,269,822,41,0,0,0,0,8,0,0,91,0,60,0,0,27,9,129,55,82,140,81,79,15,0,5,500,450,0,376,74,50,41,53,5100,2,410530051002,0.538,118,0.0964840556009812
2483,"Block Group 4, Census Tract 105.01, Marion County, Oregon",1607,1607,1567,0,7,22,0,0,11,0,11,510,410,100,948,22,0,0,0,0,0,0,48,0,0,18,0,0,0,5,170,36,90,205,34,227,77,0,16,510,510,18,473,19,0,41,47,10501,4,410470105014,0.19607843137254902,40,0.024891101431238332
2484,"Block Group 1, Census Tract 9501, Crook County, Oregon",938,938,898,0,7,0,0,0,33,0,33,391,303,88,758,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,146,68,120,37,167,174,32,0,0,391,391,0,391,0,0,41,13,950100,1,410139501001,0.22506393861892582,40,0.042643923240938165
2485,"Block Group 1, Census Tract 9502, Crook County, Oregon",1173,1173,1148,0,12,0,0,0,13,0,13,501,455,46,887,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,202,51,109,154,140,147,25,0,31,501,471,12,420,39,30,41,13,950200,1,410139502001,0.09181636726546906,25,0.021312872975277068
2486,"Block Group 3, Census Tract 9502, Crook County, Oregon",1306,1306,1061,0,39,0,0,74,132,92,40,474,192,282,848,0,0,0,0,0,0,0,0,0,0,25,0,8,92,0,281,135,77,145,57,28,0,0,0,474,406,0,372,34,68,41,13,950200,3,410139502003,0.5949367088607594,245,0.18759571209800918
2487,"Block Group 3, Census Tract 9503, Crook County, Oregon",1513,1513,1440,1,14,0,0,24,34,0,34,576,260,316,850,0,0,0,0,0,0,0,0,0,0,0,0,0,96,16,188,53,166,226,62,11,18,14,0,576,456,0,369,87,120,41,13,950300,3,410139503003,0.5486111111111112,73,0.04824851288830139
2488,"Block Group 1, Census Tract 9503, Crook County, Oregon",625,625,502,12,4,0,93,0,14,0,14,295,83,212,511,0,0,0,0,0,0,0,0,4,0,0,0,54,59,19,135,36,23,88,28,51,14,0,0,295,282,0,223,59,13,41,13,950300,1,410139503001,0.7186440677966102,123,0.1968
2489,"Block Group 2, Census Tract 9702, Wasco County, Oregon",1194,1194,1041,30,18,0,0,16,89,0,89,456,221,235,755,8,0,4,0,0,0,0,0,0,0,6,0,0,0,43,212,63,17,161,75,109,39,0,18,456,444,0,399,45,12,41,65,970200,2,410659702002,0.5153508771929824,153,0.12814070351758794
2490,"Block Group 1, Census Tract 9705, Wasco County, Oregon",1244,1244,996,0,0,0,110,0,138,0,138,401,253,148,777,12,0,0,0,0,0,0,0,0,0,0,19,0,40,0,256,41,90,104,35,134,39,0,7,401,349,0,342,7,52,41,65,970500,1,410659705001,0.3690773067331671,248,0.19935691318327975
2491,"Block Group 1, Census Tract 9707, Wasco County, Oregon",756,756,653,9,3,5,0,82,4,0,4,234,165,69,590,5,0,0,0,0,12,0,0,14,0,17,43,92,0,4,75,7,36,55,43,133,50,0,4,234,155,0,151,4,79,41,65,970700,1,410659707001,0.2948717948717949,103,0.13624338624338625
