NAME,crent_tot,crent_cash,crent<100,crent_100,crent_150,crent_200,crent_250,crent_300,crent_350,crent_400,crent_450,crent_500,crent_550,crent_600,crent_650,crent_700,crent_750,crent_800,crent_900,crent_1k,crent_1250,crent_1500,crent_2k,crent_2500,crent_3k,crent_3500,crent_none,moho_tot,moho<100,moho_100,moho_200,moho_300,moho_400,moho_500,moho_600,moho_700,moho_800,moho_900,moho_1k,moho_1500,moho_2k,moho_2500,moho_3k,moho_no,med_moho,state,county,tract,block group,GEOID
"Block Group 4, Census Tract 34, Lane County, Oregon",244,244,19,0,0,0,0,0,0,10,0,5,6,7,0,10,0,42,35,61,24,25,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,003400,4,410390034004
"Block Group 2, Census Tract 41, Lane County, Oregon",209,209,0,0,0,0,0,0,0,0,0,9,0,0,0,0,44,39,9,108,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,004100,2,410390041002
"Block Group 1, Census Tract 41, Lane County, Oregon",182,174,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,104,23,16,0,12,0,0,0,0,8,,,,,,,,,,,,,,,,,,,41,039,004100,1,410390041001
"Block Group 3, Census Tract 41, Lane County, Oregon",151,151,0,0,0,0,0,0,11,28,0,9,0,0,0,0,31,28,0,44,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,004100,3,410390041003
"Block Group 4, Census Tract 41, Lane County, Oregon",51,51,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,7,0,7,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,004100,4,410390041004
"Block Group 1, Census Tract 49, Lane County, Oregon",101,91,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,14,0,9,19,27,0,0,10,,,,,,,,,,,,,,,,,,,41,039,004900,1,410390049001
"Block Group 3, Census Tract 49, Lane County, Oregon",103,103,0,0,0,0,11,0,0,0,0,0,0,0,0,25,0,10,11,14,11,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,004900,3,410390049003
"Block Group 1, Census Tract 17.02, Multnomah County, Oregon",455,455,0,0,0,0,0,0,0,0,0,0,0,21,7,15,24,54,187,95,42,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,001702,1,410510017021
"Block Group 2, Census Tract 17.02, Multnomah County, Oregon",114,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,35,23,19,9,0,0,0,6,,,,,,,,,,,,,,,,,,,41,051,001702,2,410510017022
"Block Group 3, Census Tract 17.02, Multnomah County, Oregon",150,150,0,0,0,0,0,0,0,0,0,9,0,0,0,0,18,0,10,42,8,63,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,001702,3,410510017023
"Block Group 4, Census Tract 19, Multnomah County, Oregon",40,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,9,0,0,0,9,,,,,,,,,,,,,,,,,,,41,051,001900,4,410510019004
"Block Group 1, Census Tract 19, Multnomah County, Oregon",316,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,152,52,15,0,0,0,6,43,,,,,,,,,,,,,,,,,,,41,051,001900,1,410510019001
"Block Group 1, Census Tract 25.01, Multnomah County, Oregon",27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,7,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002501,1,410510025011
"Block Group 5, Census Tract 25.01, Multnomah County, Oregon",13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002501,5,410510025015
"Block Group 4, Census Tract 25.01, Multnomah County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002501,4,410510025014
"Block Group 6, Census Tract 25.01, Multnomah County, Oregon",18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002501,6,410510025016
"Block Group 2, Census Tract 26, Multnomah County, Oregon",23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002600,2,410510026002
"Block Group 3, Census Tract 26, Multnomah County, Oregon",47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10,6,8,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002600,3,410510026003
"Block Group 2, Census Tract 27.02, Multnomah County, Oregon",831,818,9,0,0,241,12,62,0,0,0,0,0,43,0,0,11,56,57,89,96,99,31,12,0,0,13,,,,,,,,,,,,,,,,,,,41,051,002702,2,410510027022
"Block Group 1, Census Tract 29.02, Multnomah County, Oregon",135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,25,17,17,0,17,42,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002902,1,410510029021
"Block Group 2, Census Tract 29.02, Multnomah County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002902,2,410510029022
"Block Group 4, Census Tract 29.02, Multnomah County, Oregon",432,432,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,24,65,164,148,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002902,4,410510029024
"Block Group 1, Census Tract 20, Deschutes County, Oregon",14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,002000,1,410170020001
"Block Group 3, Census Tract 218.01, Clackamas County, Oregon",19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,021801,3,410050218013
"Block Group 3, Census Tract 17.01, Multnomah County, Oregon",76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,30,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,001701,3,410510017013
"Block Group 2, Census Tract 17.01, Multnomah County, Oregon",234,234,0,0,0,0,0,0,8,13,0,0,0,27,0,36,0,40,30,16,50,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,001701,2,410510017012
"Block Group 7, Census Tract 17.01, Multnomah County, Oregon",323,323,0,0,0,0,0,0,0,0,0,45,0,0,0,32,16,43,33,32,52,54,16,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,001701,7,410510017017
"Block Group 4, Census Tract 17.01, Multnomah County, Oregon",137,137,0,0,0,0,0,0,0,0,0,17,0,0,0,0,61,0,28,16,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,001701,4,410510017014
"Block Group 5, Census Tract 17.01, Multnomah County, Oregon",79,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,26,0,0,0,0,21,,,,,,,,,,,,,,,,,,,41,051,001701,5,410510017015
"Block Group 1, Census Tract 66.02, Multnomah County, Oregon",277,250,0,0,0,0,0,0,0,0,0,17,0,0,0,0,20,0,20,136,15,42,0,0,0,0,27,,,,,,,,,,,,,,,,,,,41,051,006602,1,410510066021
"Block Group 2, Census Tract 66.02, Multnomah County, Oregon",765,747,19,21,0,0,0,15,0,23,0,40,0,0,0,0,33,14,85,140,199,158,0,0,0,0,18,,,,,,,,,,,,,,,,,,,41,051,006602,2,410510066022
"Block Group 3, Census Tract 66.02, Multnomah County, Oregon",204,204,0,0,0,0,0,0,0,20,0,0,0,0,0,0,21,0,40,47,33,26,17,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,006602,3,410510066023
"Block Group 1, Census Tract 7.02, Multnomah County, Oregon",276,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,173,43,36,11,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,000702,1,410510007021
"Block Group 3, Census Tract 7.02, Multnomah County, Oregon",210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,71,18,61,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,000702,3,410510007023
"Block Group 2, Census Tract 7.02, Multnomah County, Oregon",136,136,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,34,88,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,000702,2,410510007022
"Block Group 4, Census Tract 7.02, Multnomah County, Oregon",132,132,0,0,0,0,15,0,0,0,0,0,0,0,12,0,0,42,0,0,53,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,000702,4,410510007024
"Block Group 1, Census Tract 18.01, Multnomah County, Oregon",459,459,0,11,0,0,18,0,0,0,18,0,34,0,30,53,29,93,37,66,18,52,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,001801,1,410510018011
"Block Group 2, Census Tract 18.01, Multnomah County, Oregon",339,339,11,0,0,0,18,0,11,0,0,0,0,0,0,0,0,19,50,115,58,57,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,001801,2,410510018012
"Block Group 1, Census Tract 18.02, Multnomah County, Oregon",539,539,0,0,0,0,0,0,0,0,0,0,0,51,18,7,36,28,97,154,88,60,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,001802,1,410510018021
"Block Group 2, Census Tract 21, Multnomah County, Oregon",815,805,0,17,10,18,31,29,0,0,0,0,0,20,30,9,8,0,45,220,245,78,34,0,11,0,10,,,,,,,,,,,,,,,,,,,41,051,002100,2,410510021002
"Block Group 2, Census Tract 104, Marion County, Oregon",204,195,0,0,0,0,31,9,0,0,0,12,9,0,32,0,0,0,10,0,26,56,10,0,0,0,9,,,,,,,,,,,,,,,,,,,41,047,010400,2,410470104002
"Block Group 3, Census Tract 104, Marion County, Oregon",66,66,0,0,0,0,9,20,0,0,8,0,0,0,8,13,0,0,0,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010400,3,410470104003
"Block Group 4, Census Tract 104, Marion County, Oregon",271,261,37,12,18,0,22,0,0,0,0,0,0,39,0,50,0,10,54,0,0,19,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,047,010400,4,410470104004
"Block Group 3, Census Tract 103.05, Marion County, Oregon",58,58,0,0,0,0,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010305,3,410470103053
"Block Group 1, Census Tract 103.05, Marion County, Oregon",385,385,0,0,29,0,0,14,0,0,0,11,0,0,23,12,58,60,31,129,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010305,1,410470103051
"Block Group 2, Census Tract 103.05, Marion County, Oregon",181,181,0,0,0,0,0,0,0,0,8,16,0,26,0,0,0,0,33,98,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010305,2,410470103052
"Block Group 1, Census Tract 315.09, Washington County, Oregon",806,796,0,0,0,10,0,0,0,21,0,15,0,0,0,0,51,46,126,51,172,185,103,16,0,0,10,,,,,,,,,,,,,,,,,,,41,067,031509,1,410670315091
"Block Group 2, Census Tract 100.02, Multnomah County, Oregon",405,405,0,0,0,0,0,0,0,0,0,0,0,27,0,0,10,10,69,101,79,109,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,010002,2,410510100022
"Block Group 1, Census Tract 6, Deschutes County, Oregon",300,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,68,109,28,0,0,0,34,,,,,,,,,,,,,,,,,,,41,017,000600,1,410170006001
"Block Group 2, Census Tract 6, Deschutes County, Oregon",47,47,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,000600,2,410170006002
"Block Group 4, Census Tract 6, Deschutes County, Oregon",123,95,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,46,0,0,18,0,28,,,,,,,,,,,,,,,,,,,41,017,000600,4,410170006004
"Block Group 1, Census Tract 4.02, Deschutes County, Oregon",143,116,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,38,0,68,0,0,0,0,27,,,,,,,,,,,,,,,,,,,41,017,000402,1,410170004021
"Block Group 2, Census Tract 4.02, Deschutes County, Oregon",74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,47,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,000402,2,410170004022
"Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,000402,3,410170004023
"Block Group 3, Census Tract 19.02, Deschutes County, Oregon",17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,001902,3,410170019023
"Block Group 4, Census Tract 19.02, Deschutes County, Oregon",115,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,8,26,0,0,0,45,,,,,,,,,,,,,,,,,,,41,017,001902,4,410170019024
"Block Group 1, Census Tract 19.02, Deschutes County, Oregon",1388,1348,0,0,43,15,0,14,30,31,0,13,0,0,15,46,0,74,74,384,232,300,44,33,0,0,40,,,,,,,,,,,,,,,,,,,41,017,001902,1,410170019021
"Block Group 2, Census Tract 19.02, Deschutes County, Oregon",36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,001902,2,410170019022
"Block Group 1, Census Tract 19.01, Deschutes County, Oregon",23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,001901,1,410170019011
"Block Group 1, Census Tract 10.02, Deschutes County, Oregon",98,90,0,0,0,0,0,0,0,4,0,12,0,0,0,10,0,0,6,10,41,7,0,0,0,0,8,,,,,,,,,,,,,,,,,,,41,017,001002,1,410170010021
"Block Group 1, Census Tract 10.01, Deschutes County, Oregon",83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,28,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,001001,1,410170010011
"Block Group 5, Census Tract 10.01, Deschutes County, Oregon",432,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,126,166,92,0,19,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,001001,5,410170010015
"Block Group 2, Census Tract 10.01, Jackson County, Oregon",105,105,0,0,0,0,0,0,0,0,0,0,0,55,0,12,0,0,0,0,0,0,0,38,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001001,2,410290010012
"Block Group 1, Census Tract 10.01, Jackson County, Oregon",330,330,0,0,0,0,0,0,0,15,0,0,19,40,0,17,85,0,22,37,77,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001001,1,410290010011
"Block Group 5, Census Tract 7, Jackson County, Oregon",445,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,47,116,37,108,0,0,0,0,80,,,,,,,,,,,,,,,,,,,41,029,000700,5,410290007005
"Block Group 4, Census Tract 15, Jackson County, Oregon",467,467,0,0,0,0,0,0,0,0,0,0,22,75,0,0,34,125,21,65,46,49,30,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001500,4,410290015004
"Block Group 4, Census Tract 6.01, Jackson County, Oregon",273,273,0,0,42,0,0,0,0,0,0,30,0,0,0,23,41,0,0,64,30,15,15,0,0,13,0,,,,,,,,,,,,,,,,,,,41,029,000601,4,410290006014
"Block Group 1, Census Tract 243.03, Clackamas County, Oregon",99,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,13,0,0,0,0,0,42,,,,,,,,,,,,,,,,,,,41,005,024303,1,410050243031
"Block Group 2, Census Tract 243.03, Clackamas County, Oregon",111,77,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,7,48,0,0,0,0,0,0,34,,,,,,,,,,,,,,,,,,,41,005,024303,2,410050243032
"Block Group 2, Census Tract 243.04, Clackamas County, Oregon",43,43,0,0,0,0,0,0,0,30,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,024304,2,410050243042
"Block Group 3, Census Tract 20, Marion County, Oregon",233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,86,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,002000,3,410470020003
"Block Group 1, Census Tract 243.04, Clackamas County, Oregon",109,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,25,30,10,0,0,0,0,16,,,,,,,,,,,,,,,,,,,41,005,024304,1,410050243041
"Block Group 2, Census Tract 221.03, Clackamas County, Oregon",348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,95,129,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,022103,2,410050221032
"Block Group 3, Census Tract 23.03, Marion County, Oregon",420,360,0,0,0,0,0,0,8,0,0,0,0,29,0,25,11,37,74,73,70,33,0,0,0,0,60,,,,,,,,,,,,,,,,,,,41,047,002303,3,410470023033
"Block Group 1, Census Tract 23.03, Marion County, Oregon",304,304,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,212,37,17,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,002303,1,410470023031
"Block Group 1, Census Tract 22.02, Marion County, Oregon",182,168,0,0,0,0,0,0,0,0,0,13,0,0,0,17,15,13,0,18,29,63,0,0,0,0,14,,,,,,,,,,,,,,,,,,,41,047,002202,1,410470022021
"Block Group 2, Census Tract 22.02, Marion County, Oregon",277,277,0,0,0,0,0,0,0,0,0,16,0,12,20,75,0,81,35,0,38,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,002202,2,410470022022
"Block Group 2, Census Tract 21.01, Marion County, Oregon",196,187,0,0,0,0,0,0,0,0,0,0,12,21,0,38,12,0,20,53,0,31,0,0,0,0,9,,,,,,,,,,,,,,,,,,,41,047,002101,2,410470021012
"Block Group 2, Census Tract 25.01, Marion County, Oregon",281,268,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,0,81,76,53,12,0,0,0,0,13,,,,,,,,,,,,,,,,,,,41,047,002501,2,410470025012
"Block Group 1, Census Tract 23.04, Marion County, Oregon",136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,76,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,002304,1,410470023041
"Block Group 2, Census Tract 23.04, Marion County, Oregon",87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,51,0,0,0,0,0,0,0,18,,,,,,,,,,,,,,,,,,,41,047,002304,2,410470023042
"Block Group 4, Census Tract 23.04, Marion County, Oregon",33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,002304,4,410470023044
"Block Group 1, Census Tract 102.02, Marion County, Oregon",49,49,0,0,0,0,0,0,0,17,2,11,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010202,1,410470102021
"Block Group 3, Census Tract 102.02, Marion County, Oregon",59,42,0,0,0,0,17,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,,,,,,,,,,,,,41,047,010202,3,410470102023
"Block Group 1, Census Tract 229.04, Clackamas County, Oregon",369,369,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,112,93,82,31,43,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,022904,1,410050229041
"Block Group 2, Census Tract 229.04, Clackamas County, Oregon",406,406,10,0,57,23,9,8,8,26,0,0,10,0,0,0,10,7,63,96,41,26,12,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,022904,2,410050229042
"Block Group 2, Census Tract 229.05, Clackamas County, Oregon",14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,022905,2,410050229052
"Block Group 1, Census Tract 229.05, Clackamas County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,022905,1,410050229051
"Block Group 1, Census Tract 230.02, Clackamas County, Oregon",22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,005,023002,1,410050230021
"Block Group 1, Census Tract 9601, Wheeler County, Oregon",58,43,0,0,0,0,0,4,0,24,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,41,069,960100,1,410699601001
"Block Group 2, Census Tract 12, Deschutes County, Oregon",14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,001200,2,410170012002
"Block Group 4, Census Tract 312, Washington County, Oregon",646,549,0,0,0,21,0,0,0,0,0,14,0,0,0,0,14,58,46,79,112,27,70,92,16,0,97,,,,,,,,,,,,,,,,,,,41,067,031200,4,410670312004
"Block Group 2, Census Tract 11.01, Multnomah County, Oregon",791,755,0,0,0,10,17,0,29,15,8,0,7,9,10,42,34,15,35,184,198,93,35,14,0,0,36,,,,,,,,,,,,,,,,,,,41,051,001101,2,410510011012
"Block Group 4, Census Tract 9709, Malheur County, Oregon",29,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,41,045,970900,4,410459709004
"Block Group 1, Census Tract 9709, Malheur County, Oregon",64,41,0,0,0,0,0,4,6,8,4,4,0,0,0,4,0,6,5,0,0,0,0,0,0,0,23,,,,,,,,,,,,,,,,,,,41,045,970900,1,410459709001
"Block Group 3, Census Tract 24.01, Lane County, Oregon",78,61,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,19,6,0,14,0,0,0,17,,,,,,,,,,,,,,,,,,,41,039,002401,3,410390024013
"Block Group 3, Census Tract 208.02, Linn County, Oregon",574,574,0,0,0,45,0,0,0,0,0,0,60,33,0,34,109,49,99,113,0,32,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,020802,3,410430208023
"Block Group 1, Census Tract 208.02, Linn County, Oregon",196,196,0,11,0,0,0,0,0,0,0,13,12,11,29,24,0,41,25,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,020802,1,410430208021
"Block Group 4, Census Tract 208.02, Linn County, Oregon",508,508,0,0,36,28,0,11,0,0,0,28,23,14,12,31,26,141,99,59,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,020802,4,410430208024
"Block Group 1, Census Tract 24.02, Multnomah County, Oregon",507,507,0,0,29,0,39,20,0,0,0,0,0,0,0,0,39,25,78,37,141,69,0,30,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002402,1,410510024021
"Block Group 3, Census Tract 24.02, Multnomah County, Oregon",379,379,0,0,0,21,0,15,0,0,15,0,32,12,0,0,57,0,31,14,82,90,0,0,10,0,0,,,,,,,,,,,,,,,,,,,41,051,002402,3,410510024023
"Block Group 1, Census Tract 29.03, Multnomah County, Oregon",418,418,0,0,43,0,0,0,0,0,0,0,0,0,0,0,52,17,18,121,75,61,31,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002903,1,410510029031
"Block Group 2, Census Tract 29.03, Multnomah County, Oregon",37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002903,2,410510029032
"Block Group 4, Census Tract 29.03, Multnomah County, Oregon",218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,23,151,33,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,002903,4,410510029034
"Block Group 1, Census Tract 33.01, Multnomah County, Oregon",232,232,0,8,26,0,0,26,0,0,0,0,0,0,0,0,8,0,0,39,7,19,90,9,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003301,1,410510033011
"Block Group 2, Census Tract 33.01, Multnomah County, Oregon",293,293,56,12,0,0,0,14,56,22,0,0,0,0,0,0,27,0,0,57,29,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003301,2,410510033012
"Block Group 2, Census Tract 37.02, Multnomah County, Oregon",105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,36,57,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003702,2,410510037022
"Block Group 3, Census Tract 37.02, Multnomah County, Oregon",241,241,8,8,8,15,9,35,0,0,0,0,0,42,0,0,0,29,0,28,10,32,8,6,0,3,0,,,,,,,,,,,,,,,,,,,41,051,003702,3,410510037023
"Block Group 1, Census Tract 329.02, Washington County, Oregon",123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,032902,1,410670329021
"Block Group 2, Census Tract 99.03, Multnomah County, Oregon",65,65,0,0,0,0,0,0,0,0,0,0,25,0,0,10,0,0,0,0,30,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,009903,2,410510099032
"Block Group 2, Census Tract 101, Multnomah County, Oregon",1175,1175,0,0,0,0,0,0,0,17,0,22,15,0,0,20,0,0,133,459,365,125,0,0,0,19,0,,,,,,,,,,,,,,,,,,,41,051,010100,2,410510101002
"Block Group 1, Census Tract 101, Multnomah County, Oregon",39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,010100,1,410510101001
"Block Group 3, Census Tract 101, Multnomah County, Oregon",522,522,18,54,38,0,0,0,0,0,0,0,0,13,0,0,54,24,16,148,36,13,0,76,32,0,0,,,,,,,,,,,,,,,,,,,41,051,010100,3,410510101003
"Block Group 1, Census Tract 103.06, Multnomah County, Oregon",76,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,40,0,0,0,0,25,,,,,,,,,,,,,,,,,,,41,051,010306,1,410510103061
"Block Group 1, Census Tract 104.09, Multnomah County, Oregon",833,817,0,0,0,0,0,0,0,12,0,0,0,0,0,13,17,25,216,209,170,155,0,0,0,0,16,,,,,,,,,,,,,,,,,,,41,051,010409,1,410510104091
"Block Group 3, Census Tract 104.09, Multnomah County, Oregon",57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,23,0,0,,,,,,,,,,,,,,,,,,,41,051,010409,3,410510104093
"Block Group 6, Census Tract 16.01, Multnomah County, Oregon",14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,001601,6,410510016016
"Block Group 4, Census Tract 16.01, Multnomah County, Oregon",404,404,18,0,0,0,0,0,0,0,0,0,62,0,0,33,0,40,18,65,0,18,34,26,47,43,0,,,,,,,,,,,,,,,,,,,41,051,001601,4,410510016014
"Block Group 2, Census Tract 16.01, Multnomah County, Oregon",53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,14,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,001601,2,410510016012
