NAME,hhlang_tot,hhlang_eng,hhlang_sp,hhlang_slim,hhlang_snot,hhlang_indeu,hhlang_inlim,hhlang_inno,hhlang_as,hhlang_asli,hhlang_asno,hhlang_oth,hhlang_limo,hhlang_noli,grent_tot,grent_wi,grent<100,grent_100,grent_150,grent_200,grent_250,grent_300,grent_350,grent_400,grent_450,grent_500,grent_550,grent_600,grent_650,grent_700,grent_750,grent_800,grent_900,grent_1k,grent_1250,grent_1500,grent_2k,grent_2500,grent_3k,grent_3500,grent_none,agve_com,agve_male,agve_fem,state,county,tract,block group,GEOID
"Block Group 3, Census Tract 9501, Umatilla County, Oregon",303,274,0,0,0,26,0,26,0,0,0,3,0,3,61,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,0,0,0,0,0,0,10,,,,41,059,950100,3,410599501003
"Block Group 4, Census Tract 9501, Umatilla County, Oregon",387,327,36,6,30,14,0,14,10,0,10,0,0,0,102,74,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,12,18,22,8,0,0,0,0,0,28,,,,41,059,950100,4,410599501004
"Block Group 1, Census Tract 9511, Umatilla County, Oregon",237,217,20,0,20,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,,,41,059,951100,1,410599511001
"Block Group 2, Census Tract 9511, Umatilla County, Oregon",714,459,255,84,171,0,0,0,0,0,0,0,0,0,234,234,0,0,0,0,0,0,0,0,0,18,37,13,27,33,48,20,9,0,29,0,0,0,0,0,0,,,,41,059,951100,2,410599511002
"Block Group 4, Census Tract 9512, Umatilla County, Oregon",284,170,114,20,94,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,34,0,0,20,0,46,0,0,0,0,0,0,0,0,,,,41,059,951200,4,410599512004
"Block Group 1, Census Tract 9512, Umatilla County, Oregon",1003,636,315,127,188,15,0,15,37,0,37,0,0,0,348,348,0,0,0,0,0,0,0,0,44,0,44,0,0,25,14,0,85,41,24,53,18,0,0,0,0,,,,41,059,951200,1,410599512001
"Block Group 3, Census Tract 9518, Lincoln County, Oregon",452,451,0,0,0,0,0,0,0,0,0,1,0,1,93,93,0,0,0,11,0,0,0,0,0,1,2,0,3,0,13,0,13,26,24,0,0,0,0,0,0,,,,41,041,951800,3,410419518003
"Block Group 3, Census Tract 107.02, Marion County, Oregon",1094,1000,53,0,53,21,17,4,20,0,20,0,0,0,356,335,0,0,0,0,10,14,0,17,6,0,11,16,0,0,0,11,36,76,16,60,34,16,12,0,21,,,,41,047,010702,3,410470107023
"Block Group 3, Census Tract 108.01, Marion County, Oregon",524,510,0,0,0,14,0,14,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,51,0,0,12,0,0,0,0,,,,41,047,010801,3,410470108013
"Block Group 4, Census Tract 216.01, Clackamas County, Oregon",335,261,35,0,35,21,0,21,18,0,18,0,0,0,101,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,0,0,0,0,0,0,19,,,,41,005,021601,4,410050216014
"Block Group 3, Census Tract 236, Clackamas County, Oregon",455,390,11,0,11,15,0,15,29,0,29,10,0,10,83,53,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,28,15,0,0,0,30,,,,41,005,023600,3,410050236003
"Block Group 2, Census Tract 236, Clackamas County, Oregon",501,490,0,0,0,11,0,11,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,8,28,0,0,0,0,0,,,,41,005,023600,2,410050236002
"Block Group 1, Census Tract 243.02, Clackamas County, Oregon",573,539,34,0,34,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20,0,0,0,19,15,0,0,0,0,0,,,,41,005,024302,1,410050243021
"Block Group 2, Census Tract 212, Clackamas County, Oregon",277,234,33,0,33,0,0,0,10,0,10,0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,50,0,0,0,0,0,,,,41,005,021200,2,410050212002
"Block Group 3, Census Tract 224, Clackamas County, Oregon",255,245,10,0,10,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,27,18,0,7,0,0,,,,41,005,022400,3,410050224003
"Block Group 1, Census Tract 9717, Klamath County, Oregon",493,482,0,0,0,11,0,11,0,0,0,0,0,0,336,336,0,0,0,0,0,0,0,32,0,62,17,6,11,88,0,0,38,8,46,0,28,0,0,0,0,,,,41,035,971700,1,410359717001
"Block Group 4, Census Tract 9717, Klamath County, Oregon",230,191,39,11,28,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,22,0,0,0,12,21,0,9,15,45,20,0,0,0,0,0,0,0,,,,41,035,971700,4,410359717004
"Block Group 2, Census Tract 9710, Klamath County, Oregon",650,615,17,0,17,7,0,7,0,0,0,11,0,11,56,56,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,8,0,19,0,13,0,0,0,0,,,,41,035,971000,2,410359710002
"Block Group 1, Census Tract 9601, Wallowa County, Oregon",918,883,16,0,16,0,0,0,19,0,19,0,0,0,248,204,0,0,14,13,0,13,0,5,19,0,4,17,5,17,22,30,11,24,10,0,0,0,0,0,44,,,,41,063,960100,1,410639601001
"Block Group 1, Census Tract 327, Washington County, Oregon",465,438,8,0,8,4,0,4,15,0,15,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,33,0,13,0,0,0,0,0,,,,41,067,032700,1,410670327001
"Block Group 1, Census Tract 318.04, Washington County, Oregon",819,570,88,78,10,77,7,70,84,0,84,0,0,0,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,92,74,0,0,0,0,0,,,,41,067,031804,1,410670318041
"Block Group 2, Census Tract 61, Multnomah County, Oregon",519,424,24,0,24,47,0,47,18,0,18,6,0,6,194,194,0,0,0,0,0,0,0,0,0,0,0,0,38,0,5,0,0,76,40,29,6,0,0,0,0,,,,41,051,006100,2,410510061002
"Block Group 2, Census Tract 62, Multnomah County, Oregon",352,319,13,0,13,12,0,12,8,0,8,0,0,0,40,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,12,0,0,9,,,,41,051,006200,2,410510062002
"Block Group 2, Census Tract 66.01, Multnomah County, Oregon",426,416,10,0,10,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,,,,41,051,006601,2,410510066012
"Block Group 1, Census Tract 104.05, Multnomah County, Oregon",697,602,39,0,39,32,0,32,24,24,0,0,0,0,188,164,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,28,69,0,0,0,14,32,0,24,,,,41,051,010405,1,410510104051
"Block Group 1, Census Tract 9601, Gilliam County, Oregon",354,341,10,0,10,0,0,0,3,0,3,0,0,0,151,142,0,0,0,0,0,0,0,0,9,2,0,7,0,4,8,16,39,28,5,24,0,0,0,0,9,,,,41,021,960100,1,410219601001
"Block Group 2, Census Tract 9501, Hood River County, Oregon",316,264,52,9,43,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,17,12,0,0,55,0,0,0,0,0,,,,41,027,950100,2,410279501002
"Block Group 4, Census Tract 9501, Hood River County, Oregon",316,281,35,12,23,0,0,0,0,0,0,0,0,0,81,81,0,0,0,12,0,0,0,0,0,0,0,10,0,0,36,0,23,0,0,0,0,0,0,0,0,,,,41,027,950100,4,410279501004
"Block Group 4, Census Tract 9502, Hood River County, Oregon",813,708,52,0,52,39,0,39,14,0,14,0,0,0,193,193,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,67,0,69,0,0,0,,,,41,027,950200,4,410279502004
"Block Group 2, Census Tract 9502, Hood River County, Oregon",393,244,149,108,41,0,0,0,0,0,0,0,0,0,106,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,22,0,0,0,0,0,65,,,,41,027,950200,2,410279502002
"Block Group 6, Census Tract 9503, Hood River County, Oregon",659,584,75,0,75,0,0,0,0,0,0,0,0,0,334,317,0,0,0,16,64,44,23,0,18,0,24,0,0,0,0,69,11,6,24,18,0,0,0,0,17,,,,41,027,950300,6,410279503006
"Block Group 4, Census Tract 9503, Hood River County, Oregon",338,309,21,21,0,8,0,8,0,0,0,0,0,0,97,97,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,34,0,0,0,0,0,,,,41,027,950300,4,410279503004
"Block Group 4, Census Tract 9504, Hood River County, Oregon",130,96,34,0,34,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,,,41,027,950400,4,410279504004
"Block Group 2, Census Tract 10.01, Benton County, Oregon",668,574,35,18,17,18,18,0,17,17,0,24,11,13,642,612,0,0,11,17,0,19,0,0,9,0,17,9,0,16,82,67,101,131,80,45,0,0,8,0,30,,,,41,003,001001,2,410030010012
"Block Group 2, Census Tract 205.01, Clackamas County, Oregon",1310,1029,10,0,10,118,0,118,117,90,27,36,0,36,510,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,66,340,75,0,17,0,0,,,,41,005,020501,2,410050205012
"Block Group 3, Census Tract 205.04, Clackamas County, Oregon",1139,1032,37,15,22,25,0,25,35,0,35,10,0,10,260,246,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,76,18,26,84,23,0,0,0,14,,,,41,005,020504,3,410050205043
"Block Group 3, Census Tract 212, Clackamas County, Oregon",734,662,42,0,42,9,0,9,21,0,21,0,0,0,409,367,0,0,0,0,0,0,20,0,0,0,0,0,6,5,6,26,127,111,47,19,0,0,0,0,42,,,,41,005,021200,3,410050212003
"Block Group 3, Census Tract 12, Deschutes County, Oregon",933,764,92,0,92,63,0,63,0,0,0,14,0,14,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,8,0,0,0,11,0,0,0,0,0,,,,41,017,001200,3,410170012003
"Block Group 2, Census Tract 98.04, Multnomah County, Oregon",407,335,61,29,32,6,0,6,5,0,5,0,0,0,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,46,19,0,11,0,0,0,0,0,,,,41,051,009804,2,410510098042
"Block Group 2, Census Tract 95.02, Multnomah County, Oregon",364,287,18,0,18,0,0,0,45,0,45,14,0,14,86,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,9,0,0,0,0,40,,,,41,051,009502,2,410510095022
"Block Group 1, Census Tract 104.07, Multnomah County, Oregon",862,780,56,0,56,26,0,26,0,0,0,0,0,0,110,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,11,21,33,0,0,0,11,,,,41,051,010407,1,410510104071
"Block Group 1, Census Tract 20, Multnomah County, Oregon",698,542,141,0,141,15,15,0,0,0,0,0,0,0,655,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,65,229,157,131,23,14,0,0,0,,,,41,051,002000,1,410510020001
"Block Group 1, Census Tract 317.03, Washington County, Oregon",566,388,99,0,99,14,0,14,54,0,54,11,0,11,148,135,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,16,0,42,29,39,0,0,0,0,13,,,,41,067,031703,1,410670317031
"Block Group 1, Census Tract 320.01, Washington County, Oregon",1389,1180,84,0,84,36,0,36,57,0,57,32,22,10,776,776,0,0,0,0,0,22,0,0,0,0,16,0,18,0,0,88,0,114,260,190,68,0,0,0,0,,,,41,067,032001,1,410670320011
"Block Group 5, Census Tract 20, Multnomah County, Oregon",738,570,103,0,103,29,0,29,36,0,36,0,0,0,525,525,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,31,55,226,81,17,88,0,0,0,0,,,,41,051,002000,5,410510020005
"Block Group 2, Census Tract 31, Multnomah County, Oregon",538,487,42,0,42,9,0,9,0,0,0,0,0,0,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,50,90,21,20,0,0,0,,,,41,051,003100,2,410510031002
"Block Group 2, Census Tract 46.02, Multnomah County, Oregon",404,346,34,0,34,24,0,24,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,41,051,004602,2,410510046022
"Block Group 2, Census Tract 69, Multnomah County, Oregon",498,409,24,0,24,43,11,32,22,0,22,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,,,,41,051,006900,2,410510069002
"Block Group 1, Census Tract 30, Multnomah County, Oregon",486,464,0,0,0,22,0,22,0,0,0,0,0,0,89,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,21,16,17,0,0,11,,,,41,051,003000,1,410510030001
"Block Group 1, Census Tract 83.01, Multnomah County, Oregon",727,368,24,6,18,76,45,31,259,214,45,0,0,0,486,486,0,22,66,86,14,43,17,27,7,0,15,7,0,0,9,8,15,49,70,31,0,0,0,0,0,,,,41,051,008301,1,410510083011
"Block Group 1, Census Tract 335, Washington County, Oregon",326,309,10,0,10,7,0,7,0,0,0,0,0,0,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,10,,,,41,067,033500,1,410670335001
"Block Group 1, Census Tract 304.01, Washington County, Oregon",450,391,20,0,20,0,0,0,39,0,39,0,0,0,450,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,106,164,0,49,89,15,0,0,15,,,,41,067,030401,1,410670304011
"Block Group 3, Census Tract 305.02, Washington County, Oregon",506,482,16,0,16,0,0,0,0,0,0,8,0,8,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,144,54,20,0,0,20,0,0,,,,41,067,030502,3,410670305023
"Block Group 4, Census Tract 305.01, Washington County, Oregon",381,310,14,0,14,46,0,46,11,0,11,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,11,40,0,0,0,0,0,,,,41,067,030501,4,410670305014
"Block Group 1, Census Tract 307, Washington County, Oregon",320,274,28,5,23,14,0,14,4,0,4,0,0,0,258,254,0,0,9,0,0,0,0,5,0,14,0,15,13,4,37,10,29,61,44,13,0,0,0,0,4,,,,41,067,030700,1,410670307001
"Block Group 3, Census Tract 315.04, Washington County, Oregon",602,446,92,0,92,47,47,0,17,17,0,0,0,0,570,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,47,33,152,224,76,0,0,0,0,11,,,,41,067,031504,3,410670315043
"Block Group 1, Census Tract 316.12, Washington County, Oregon",1519,992,137,0,137,147,29,118,204,36,168,39,0,39,799,775,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,15,0,56,179,416,99,0,0,0,24,,,,41,067,031612,1,410670316121
"Block Group 1, Census Tract 316.09, Washington County, Oregon",1203,829,78,0,78,113,13,100,151,0,151,32,0,32,473,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,217,145,0,6,0,0,0,,,,41,067,031609,1,410670316091
"Block Group 1, Census Tract 317.05, Washington County, Oregon",502,262,194,66,128,24,0,24,22,11,11,0,0,0,279,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,29,136,38,52,0,0,0,0,0,,,,41,067,031705,1,410670317051
"Block Group 2, Census Tract 10.02, Lane County, Oregon",548,531,17,8,9,0,0,0,0,0,0,0,0,0,337,318,0,0,0,0,9,0,0,0,0,9,0,18,64,64,26,36,70,22,0,0,0,0,0,0,19,,,,41,039,001002,2,410390010022
"Block Group 1, Census Tract 18.04, Lane County, Oregon",341,331,10,0,10,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,32,19,7,0,0,0,0,0,0,,,,41,039,001804,1,410390018041
"Block Group 3, Census Tract 19.02, Lane County, Oregon",902,778,68,0,68,35,0,35,21,0,21,0,0,0,370,370,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15,0,20,256,19,32,0,0,0,0,0,,,,41,039,001902,3,410390019023
"Block Group 4, Census Tract 19.02, Lane County, Oregon",341,341,0,0,0,0,0,0,0,0,0,0,0,0,173,149,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,38,47,28,0,0,0,0,0,0,24,,,,41,039,001902,4,410390019024
"Block Group 2, Census Tract 4.04, Lane County, Oregon",384,354,30,0,30,0,0,0,0,0,0,0,0,0,106,95,0,0,0,9,0,0,0,0,0,0,15,0,0,0,0,10,0,0,49,12,0,0,0,0,11,,,,41,039,000404,2,410390004042
"Block Group 2, Census Tract 7.02, Lane County, Oregon",536,502,12,0,12,12,0,12,8,2,6,2,0,2,72,50,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,8,17,0,11,0,0,0,0,22,,,,41,039,000702,2,410390007022
"Block Group 4, Census Tract 9.02, Lane County, Oregon",436,436,0,0,0,0,0,0,0,0,0,0,0,0,116,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,8,0,8,0,0,0,0,53,,,,41,039,000902,4,410390009024
"Block Group 2, Census Tract 9.02, Lane County, Oregon",507,507,0,0,0,0,0,0,0,0,0,0,0,0,41,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,10,0,0,0,0,0,10,,,,41,039,000902,2,410390009022
"Block Group 2, Census Tract 9703, Malheur County, Oregon",321,293,28,0,28,0,0,0,0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,0,0,0,10,27,0,9,0,39,24,0,0,0,0,0,0,0,,,,41,045,970300,2,410459703002
"Block Group 3, Census Tract 9704, Malheur County, Oregon",258,192,66,12,54,0,0,0,0,0,0,0,0,0,146,108,9,0,0,0,8,0,21,7,0,0,28,0,26,0,0,9,0,0,0,0,0,0,0,0,38,,,,41,045,970400,3,410459704003
"Block Group 2, Census Tract 9704, Malheur County, Oregon",421,301,120,0,120,0,0,0,0,0,0,0,0,0,289,289,0,0,0,0,16,0,37,7,27,11,0,87,25,0,0,72,0,7,0,0,0,0,0,0,0,,,,41,045,970400,2,410459704002
"Block Group 1, Census Tract 3610, Josephine County, Oregon",373,333,20,0,20,20,0,20,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,0,0,7,0,0,0,26,0,0,7,14,14,0,3,0,0,0,0,,,,41,033,361000,1,410333610001
"Block Group 3, Census Tract 3616, Josephine County, Oregon",446,446,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,,,,41,033,361600,3,410333616003
"Block Group 6, Census Tract 3616, Josephine County, Oregon",479,467,0,0,0,0,0,0,12,0,12,0,0,0,103,73,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,,,41,033,361600,6,410333616006
"Block Group 1, Census Tract 3608, Josephine County, Oregon",675,582,73,0,73,20,0,20,0,0,0,0,0,0,274,274,0,0,0,0,0,59,0,0,0,0,0,60,0,19,0,0,0,106,30,0,0,0,0,0,0,,,,41,033,360800,1,410333608001
"Block Group 3, Census Tract 3605, Josephine County, Oregon",1134,1118,16,0,16,0,0,0,0,0,0,0,0,0,786,786,0,0,0,54,56,0,16,75,0,0,46,81,37,45,14,62,51,44,31,135,0,39,0,0,0,,,,41,033,360500,3,410333605003
"Block Group 2, Census Tract 9504, Lincoln County, Oregon",895,785,26,0,26,22,7,15,49,22,27,13,0,13,510,498,0,0,0,29,8,44,28,50,0,0,0,0,14,48,30,56,53,104,9,25,0,0,0,0,12,,,,41,041,950400,2,410419504002
"Block Group 1, Census Tract 203.02, Polk County, Oregon",399,369,17,0,17,13,0,13,0,0,0,0,0,0,42,30,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,12,,,,41,053,020302,1,410530203021
"Block Group 5, Census Tract 203.02, Polk County, Oregon",1237,775,414,0,414,13,0,13,21,0,21,14,0,14,451,438,0,0,0,17,0,0,0,0,0,0,0,0,4,0,16,130,54,105,27,85,0,0,0,0,13,,,,41,053,020302,5,410530203025
"Block Group 3, Census Tract 304, Yamhill County, Oregon",476,443,20,0,20,5,0,5,8,0,8,0,0,0,85,83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,13,33,13,19,0,0,0,0,2,,,,41,071,030400,3,410710304003
"Block Group 4, Census Tract 304, Yamhill County, Oregon",506,439,67,67,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,47,79,0,0,0,0,0,0,,,,41,071,030400,4,410710304004
"Block Group 1, Census Tract 307.01, Yamhill County, Oregon",1024,946,37,37,0,23,0,23,0,0,0,18,0,18,321,306,0,0,0,0,0,0,0,0,0,0,0,0,0,46,42,0,54,105,24,35,0,0,0,0,15,,,,41,071,030701,1,410710307011
"Block Group 2, Census Tract 305.02, Yamhill County, Oregon",571,497,71,5,66,3,0,3,0,0,0,0,0,0,192,180,0,0,8,0,0,0,3,0,10,5,22,4,7,0,3,24,37,46,0,0,11,0,0,0,12,,,,41,071,030502,2,410710305022
"Block Group 4, Census Tract 305.02, Yamhill County, Oregon",364,331,13,0,13,0,0,0,20,0,20,0,0,0,176,151,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30,35,31,48,0,0,0,0,0,0,25,,,,41,071,030502,4,410710305024
"Block Group 1, Census Tract 309, Yamhill County, Oregon",828,598,230,33,197,0,0,0,0,0,0,0,0,0,132,117,0,0,0,0,13,0,5,0,0,0,9,0,0,0,5,3,6,23,15,29,3,6,0,0,15,,,,41,071,030900,1,410710309001
"Block Group 4, Census Tract 107.01, Marion County, Oregon",972,815,129,0,129,0,0,0,0,0,0,28,28,0,532,532,0,0,0,0,13,0,11,0,0,0,0,0,0,56,170,52,77,72,42,39,0,0,0,0,0,,,,41,047,010701,4,410470107014
"Block Group 2, Census Tract 15.03, Marion County, Oregon",706,519,163,6,157,24,0,24,0,0,0,0,0,0,536,512,0,0,0,0,5,14,0,0,0,0,0,19,82,15,12,86,87,95,38,59,0,0,0,0,24,,,,41,047,001503,2,410470015032
"Block Group 4, Census Tract 16.01, Marion County, Oregon",386,317,69,0,69,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,0,18,0,0,0,0,0,,,,41,047,001601,4,410470016014
"Block Group 3, Census Tract 16.01, Marion County, Oregon",787,485,264,147,117,0,0,0,38,11,27,0,0,0,494,494,0,0,0,0,0,0,0,0,0,0,0,58,18,0,92,92,64,70,42,36,22,0,0,0,0,,,,41,047,001601,3,410470016013
"Block Group 2, Census Tract 16.03, Marion County, Oregon",642,524,118,8,110,0,0,0,0,0,0,0,0,0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,24,18,14,0,0,0,0,0,,,,41,047,001603,2,410470016032
"Block Group 4, Census Tract 16.03, Marion County, Oregon",681,349,292,107,185,16,0,16,24,0,24,0,0,0,257,257,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,104,0,61,17,22,0,0,0,0,0,,,,41,047,001603,4,410470016034
"Block Group 3, Census Tract 9706, Union County, Oregon",338,320,0,0,0,7,0,7,11,0,11,0,0,0,187,187,0,0,0,0,0,0,6,11,19,9,0,0,0,11,16,0,26,64,0,0,25,0,0,0,0,,,,41,061,970600,3,410619706003
"Block Group 2, Census Tract 307, Linn County, Oregon",380,341,17,0,17,0,0,0,22,0,22,0,0,0,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,10,,,,41,043,030700,2,410430307002
"Block Group 1, Census Tract 306, Linn County, Oregon",336,282,54,0,54,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,10,13,0,0,11,0,0,0,46,27,0,0,0,0,0,0,,,,41,043,030600,1,410430306001
"Block Group 2, Census Tract 59, Multnomah County, Oregon",505,443,62,0,62,0,0,0,0,0,0,0,0,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,46,101,32,0,0,0,0,,,,41,051,005900,2,410510059002
"Block Group 3, Census Tract 59, Multnomah County, Oregon",611,551,0,0,0,60,0,60,0,0,0,0,0,0,319,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,0,52,65,57,17,41,37,0,0,,,,41,051,005900,3,410510059003
"Block Group 1, Census Tract 3605, Josephine County, Oregon",286,268,18,0,18,0,0,0,0,0,0,0,0,0,173,145,0,0,0,0,0,0,0,0,0,43,20,0,0,0,18,33,31,0,0,0,0,0,0,0,28,,,,41,033,360500,1,410333605001
"Block Group 3, Census Tract 9702, Klamath County, Oregon",850,776,51,0,51,16,0,16,0,0,0,7,0,7,164,154,0,0,2,8,4,13,8,0,5,14,8,0,7,1,0,20,54,10,0,0,0,0,0,0,10,,,,41,035,970200,3,410359702003
"Block Group 2, Census Tract 9708, Klamath County, Oregon",374,365,0,0,0,9,0,9,0,0,0,0,0,0,83,49,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,8,0,11,9,7,0,0,0,34,,,,41,035,970800,2,410359708002
"Block Group 2, Census Tract 105.02, Marion County, Oregon",1010,985,0,0,0,25,0,25,0,0,0,0,0,0,246,236,0,0,0,0,0,0,0,15,30,0,0,0,0,0,0,22,19,59,74,0,17,0,0,0,10,,,,41,047,010502,2,410470105022
"Block Group 2, Census Tract 17.02, Marion County, Oregon",621,536,77,28,49,0,0,0,8,0,8,0,0,0,156,156,0,0,0,0,0,0,0,7,0,0,0,9,43,0,0,9,0,18,12,31,27,0,0,0,0,,,,41,047,001702,2,410470017022
"Block Group 1, Census Tract 11, Marion County, Oregon",384,361,3,0,3,20,0,20,0,0,0,0,0,0,107,107,0,0,0,8,0,9,0,9,0,0,0,0,0,8,0,0,7,34,27,5,0,0,0,0,0,,,,41,047,001100,1,410470011001
"Block Group 2, Census Tract 6, Marion County, Oregon",682,611,71,0,71,0,0,0,0,0,0,0,0,0,260,260,0,0,0,0,0,15,0,0,0,0,0,0,0,17,56,0,119,13,40,0,0,0,0,0,0,,,,41,047,000600,2,410470006002
"Block Group 2, Census Tract 17.01, Marion County, Oregon",981,610,363,69,294,0,0,0,8,0,8,0,0,0,719,683,0,0,0,17,0,0,0,18,0,0,0,31,22,35,73,145,42,152,82,0,38,15,13,0,36,,,,41,047,001701,2,410470017012
"Block Group 1, Census Tract 17.03, Marion County, Oregon",385,352,25,0,25,8,8,0,0,0,0,0,0,0,43,32,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,9,0,0,0,0,0,11,,,,41,047,001703,1,410470017031
"Block Group 2, Census Tract 24, Marion County, Oregon",935,843,47,0,47,34,0,34,11,0,11,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,66,69,4,0,6,11,0,0,0,,,,41,047,002400,2,410470024002
"Block Group 1, Census Tract 103.04, Marion County, Oregon",397,138,229,77,152,30,19,11,0,0,0,0,0,0,216,182,0,0,32,10,9,0,0,0,0,0,0,10,18,0,57,0,0,10,25,11,0,0,0,0,34,,,,41,047,010304,1,410470103041
"Block Group 1, Census Tract 104, Marion County, Oregon",160,149,11,0,11,0,0,0,0,0,0,0,0,0,40,27,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,13,,,,41,047,010400,1,410470104001
