NAME,tran_tot,tran_veh,tran_alone,tran_pool,tran_2-pe,tran_3-pe,tran_4-pe,tran_5- pe,tran_7-pe,tran_pub,tran_bus,tran_rail,tran_lrail,tran_trol,tran_boat,tran_cab,tran_mot,tran_bic,tran_walk,tran_oth,tran_home,state,county,tract,block group,GEOID
"Block Group 4, Census Tract 9502, Hood River County, Oregon",1128,886,821,65,65,0,0,0,0,0,0,0,0,0,0,0,0,42,17,23,160,41,027,950200,4,410279502004
"Block Group 2, Census Tract 9502, Hood River County, Oregon",616,570,543,27,12,0,15,0,0,0,0,0,0,0,0,0,0,0,28,0,18,41,027,950200,2,410279502002
"Block Group 6, Census Tract 9503, Hood River County, Oregon",687,406,390,16,2,0,0,0,14,1,1,0,0,0,0,0,24,35,203,0,18,41,027,950300,6,410279503006
"Block Group 4, Census Tract 9503, Hood River County, Oregon",331,228,208,20,20,0,0,0,0,0,0,0,0,0,0,0,0,9,78,0,16,41,027,950300,4,410279503004
"Block Group 4, Census Tract 9504, Hood River County, Oregon",171,129,95,34,13,21,0,0,0,0,0,0,0,0,0,0,6,0,0,8,28,41,027,950400,4,410279504004
"Block Group 2, Census Tract 10.01, Benton County, Oregon",760,486,452,34,12,8,7,7,0,98,98,0,0,0,0,0,13,114,33,0,16,41,003,001001,2,410030010012
"Block Group 2, Census Tract 205.01, Clackamas County, Oregon",1467,1195,1120,75,75,0,0,0,0,39,39,0,0,0,0,0,0,0,0,14,219,41,005,020501,2,410050205012
"Block Group 3, Census Tract 205.04, Clackamas County, Oregon",1428,1220,1039,181,181,0,0,0,0,0,0,0,0,0,0,28,0,0,39,0,141,41,005,020504,3,410050205043
"Block Group 3, Census Tract 212, Clackamas County, Oregon",823,600,505,95,77,18,0,0,0,81,45,36,0,0,0,3,0,20,0,55,64,41,005,021200,3,410050212003
"Block Group 3, Census Tract 12, Deschutes County, Oregon",937,853,786,67,67,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,45,41,017,001200,3,410170012003
"Block Group 2, Census Tract 98.04, Multnomah County, Oregon",526,417,362,55,55,0,0,0,0,89,73,16,0,0,0,0,6,0,14,0,0,41,051,009804,2,410510098042
"Block Group 2, Census Tract 95.02, Multnomah County, Oregon",463,399,369,30,9,21,0,0,0,10,0,8,0,2,0,0,0,0,0,5,49,41,051,009502,2,410510095022
"Block Group 1, Census Tract 104.07, Multnomah County, Oregon",1535,1414,1102,312,158,146,8,0,0,10,0,0,0,10,0,0,0,0,8,11,92,41,051,010407,1,410510104071
"Block Group 1, Census Tract 20, Multnomah County, Oregon",955,433,328,105,89,16,0,0,0,157,138,0,0,19,0,0,0,125,98,0,142,41,051,002000,1,410510020001
"Block Group 1, Census Tract 317.03, Washington County, Oregon",933,787,695,92,68,24,0,0,0,67,60,0,0,7,0,9,0,0,22,0,48,41,067,031703,1,410670317031
"Block Group 1, Census Tract 320.01, Washington County, Oregon",1679,1433,1347,86,86,0,0,0,0,50,50,0,0,0,0,0,0,0,24,0,172,41,067,032001,1,410670320011
"Block Group 5, Census Tract 20, Multnomah County, Oregon",984,380,368,12,12,0,0,0,0,237,220,0,17,0,0,0,0,85,158,0,124,41,051,002000,5,410510020005
"Block Group 2, Census Tract 31, Multnomah County, Oregon",880,565,531,34,34,0,0,0,0,121,121,0,0,0,0,0,18,34,13,13,116,41,051,003100,2,410510031002
"Block Group 2, Census Tract 46.02, Multnomah County, Oregon",507,389,339,50,41,9,0,0,0,4,4,0,0,0,0,0,6,10,33,0,65,41,051,004602,2,410510046022
"Block Group 2, Census Tract 69, Multnomah County, Oregon",589,428,393,35,20,0,6,0,9,0,0,0,0,0,0,0,0,0,12,14,135,41,051,006900,2,410510069002
"Block Group 1, Census Tract 30, Multnomah County, Oregon",726,456,296,160,98,0,62,0,0,27,27,0,0,0,0,0,0,99,38,0,106,41,051,003000,1,410510030001
"Block Group 1, Census Tract 83.01, Multnomah County, Oregon",579,434,337,97,66,16,15,0,0,105,55,0,14,36,0,0,0,0,8,24,8,41,051,008301,1,410510083011
"Block Group 1, Census Tract 335, Washington County, Oregon",378,370,257,113,58,40,15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,41,067,033500,1,410670335001
"Block Group 1, Census Tract 304.01, Washington County, Oregon",257,206,206,0,0,0,0,0,0,36,10,13,13,0,0,0,0,0,0,0,15,41,067,030401,1,410670304011
"Block Group 3, Census Tract 305.02, Washington County, Oregon",689,606,583,23,23,0,0,0,0,31,31,0,0,0,0,0,0,9,0,0,43,41,067,030502,3,410670305023
"Block Group 4, Census Tract 305.01, Washington County, Oregon",569,443,404,39,39,0,0,0,0,34,34,0,0,0,0,0,0,0,17,19,56,41,067,030501,4,410670305014
"Block Group 1, Census Tract 307, Washington County, Oregon",265,190,183,7,7,0,0,0,0,23,23,0,0,0,0,0,0,0,17,0,35,41,067,030700,1,410670307001
"Block Group 3, Census Tract 315.04, Washington County, Oregon",1005,941,870,71,63,8,0,0,0,0,0,0,0,0,0,0,0,0,56,0,8,41,067,031504,3,410670315043
"Block Group 1, Census Tract 316.12, Washington County, Oregon",2292,1951,1722,229,139,56,0,0,34,255,121,80,14,40,0,0,0,12,15,0,59,41,067,031612,1,410670316121
"Block Group 1, Census Tract 316.09, Washington County, Oregon",1494,1144,958,186,161,25,0,0,0,154,80,53,0,21,0,0,104,0,0,0,92,41,067,031609,1,410670316091
"Block Group 1, Census Tract 317.05, Washington County, Oregon",845,698,602,96,72,24,0,0,0,61,61,0,0,0,0,0,0,11,24,0,51,41,067,031705,1,410670317051
"Block Group 2, Census Tract 10.02, Lane County, Oregon",344,267,259,8,8,0,0,0,0,27,27,0,0,0,0,0,0,8,0,0,42,41,039,001002,2,410390010022
"Block Group 1, Census Tract 18.04, Lane County, Oregon",421,414,404,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,039,001804,1,410390018041
"Block Group 3, Census Tract 19.02, Lane County, Oregon",1123,1113,945,168,153,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,41,039,001902,3,410390019023
"Block Group 4, Census Tract 19.02, Lane County, Oregon",419,402,285,117,88,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,039,001902,4,410390019024
"Block Group 2, Census Tract 4.04, Lane County, Oregon",393,282,261,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,66,8,37,41,039,000404,2,410390004042
"Block Group 2, Census Tract 7.02, Lane County, Oregon",361,287,260,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,48,41,039,000702,2,410390007022
"Block Group 4, Census Tract 9.02, Lane County, Oregon",376,323,283,40,32,8,0,0,0,0,0,0,0,0,0,0,0,0,12,9,32,41,039,000902,4,410390009024
"Block Group 2, Census Tract 9.02, Lane County, Oregon",732,677,641,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,41,039,000902,2,410390009022
"Block Group 2, Census Tract 9703, Malheur County, Oregon",240,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,41,045,970300,2,410459703002
"Block Group 3, Census Tract 9704, Malheur County, Oregon",203,187,174,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,045,970400,3,410459704003
"Block Group 2, Census Tract 9704, Malheur County, Oregon",521,492,436,56,16,0,40,0,0,2,2,0,0,0,0,0,0,0,10,0,17,41,045,970400,2,410459704002
"Block Group 1, Census Tract 3610, Josephine County, Oregon",230,203,203,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,7,0,0,41,033,361000,1,410333610001
"Block Group 3, Census Tract 3616, Josephine County, Oregon",114,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,033,361600,3,410333616003
"Block Group 6, Census Tract 3616, Josephine County, Oregon",265,148,136,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,32,0,85,41,033,361600,6,410333616006
"Block Group 1, Census Tract 3608, Josephine County, Oregon",694,694,649,45,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,033,360800,1,410333608001
"Block Group 3, Census Tract 3605, Josephine County, Oregon",855,789,555,234,185,49,0,0,0,0,0,0,0,0,0,0,0,13,53,0,0,41,033,360500,3,410333605003
"Block Group 2, Census Tract 9504, Lincoln County, Oregon",838,670,572,98,91,7,0,0,0,0,0,0,0,0,0,24,0,0,73,0,71,41,041,950400,2,410419504002
"Block Group 1, Census Tract 203.02, Polk County, Oregon",427,399,346,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,053,020302,1,410530203021
"Block Group 5, Census Tract 203.02, Polk County, Oregon",1693,1611,1372,239,218,0,0,0,21,0,0,0,0,0,0,0,0,0,82,0,0,41,053,020302,5,410530203025
"Block Group 3, Census Tract 304, Yamhill County, Oregon",790,712,667,45,37,0,8,0,0,9,9,0,0,0,0,0,2,0,26,7,34,41,071,030400,3,410710304003
"Block Group 4, Census Tract 304, Yamhill County, Oregon",629,580,414,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,41,071,030400,4,410710304004
"Block Group 1, Census Tract 307.01, Yamhill County, Oregon",1093,973,893,80,66,14,0,0,0,0,0,0,0,0,0,0,17,19,69,0,15,41,071,030701,1,410710307011
"Block Group 2, Census Tract 305.02, Yamhill County, Oregon",594,544,475,69,35,23,11,0,0,0,0,0,0,0,0,0,0,0,12,17,21,41,071,030502,2,410710305022
"Block Group 4, Census Tract 305.02, Yamhill County, Oregon",507,439,365,74,74,0,0,0,0,0,0,0,0,0,0,0,36,0,8,0,24,41,071,030502,4,410710305024
"Block Group 1, Census Tract 309, Yamhill County, Oregon",1272,1138,915,223,138,14,5,66,0,5,5,0,0,0,0,0,0,0,21,20,88,41,071,030900,1,410710309001
"Block Group 4, Census Tract 107.01, Marion County, Oregon",1286,1177,1061,116,116,0,0,0,0,0,0,0,0,0,0,0,18,0,66,0,25,41,047,010701,4,410470107014
"Block Group 2, Census Tract 15.03, Marion County, Oregon",762,737,614,123,122,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,18,41,047,001503,2,410470015032
"Block Group 4, Census Tract 16.01, Marion County, Oregon",499,451,359,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,41,047,001601,4,410470016014
"Block Group 3, Census Tract 16.01, Marion County, Oregon",886,764,553,211,137,55,19,0,0,62,62,0,0,0,0,0,0,0,17,0,43,41,047,001601,3,410470016013
"Block Group 2, Census Tract 16.03, Marion County, Oregon",697,683,587,96,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,047,001603,2,410470016032
"Block Group 4, Census Tract 16.03, Marion County, Oregon",865,806,703,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,41,047,001603,4,410470016034
"Block Group 3, Census Tract 9706, Union County, Oregon",384,322,289,33,17,16,0,0,0,0,0,0,0,0,0,0,0,13,30,0,19,41,061,970600,3,410619706003
"Block Group 2, Census Tract 307, Linn County, Oregon",323,314,270,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,043,030700,2,410430307002
"Block Group 1, Census Tract 306, Linn County, Oregon",323,300,276,24,24,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,41,043,030600,1,410430306001
"Block Group 2, Census Tract 59, Multnomah County, Oregon",623,284,269,15,0,0,15,0,0,167,167,0,0,0,0,0,0,17,27,0,128,41,051,005900,2,410510059002
"Block Group 3, Census Tract 59, Multnomah County, Oregon",649,369,369,0,0,0,0,0,0,57,57,0,0,0,0,0,0,50,43,14,116,41,051,005900,3,410510059003
"Block Group 1, Census Tract 3605, Josephine County, Oregon",380,305,242,63,42,0,14,7,0,0,0,0,0,0,0,0,0,0,39,0,36,41,033,360500,1,410333605001
"Block Group 3, Census Tract 9702, Klamath County, Oregon",453,429,397,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,41,035,970200,3,410359702003
"Block Group 2, Census Tract 9708, Klamath County, Oregon",478,422,386,36,21,15,0,0,0,4,0,0,0,0,4,0,0,0,12,0,40,41,035,970800,2,410359708002
"Block Group 2, Census Tract 105.02, Marion County, Oregon",1167,865,780,85,85,0,0,0,0,16,0,0,0,16,0,0,0,0,109,0,177,41,047,010502,2,410470105022
"Block Group 2, Census Tract 17.02, Marion County, Oregon",787,718,630,88,71,17,0,0,0,38,38,0,0,0,0,0,0,0,0,0,31,41,047,001702,2,410470017022
"Block Group 1, Census Tract 11, Marion County, Oregon",470,433,370,63,44,6,0,13,0,12,12,0,0,0,0,0,5,10,10,0,0,41,047,001100,1,410470011001
"Block Group 2, Census Tract 6, Marion County, Oregon",897,731,581,150,133,0,0,17,0,2,2,0,0,0,0,0,0,17,57,0,90,41,047,000600,2,410470006002
"Block Group 2, Census Tract 17.01, Marion County, Oregon",1222,1097,789,308,212,0,0,96,0,18,18,0,0,0,0,0,0,0,53,0,54,41,047,001701,2,410470017012
"Block Group 1, Census Tract 17.03, Marion County, Oregon",584,537,514,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,7,0,40,41,047,001703,1,410470017031
"Block Group 2, Census Tract 24, Marion County, Oregon",955,876,792,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,41,41,047,002400,2,410470024002
"Block Group 1, Census Tract 103.04, Marion County, Oregon",724,682,570,112,99,0,13,0,0,0,0,0,0,0,0,0,0,0,0,34,8,41,047,010304,1,410470103041
"Block Group 1, Census Tract 104, Marion County, Oregon",141,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,0,41,047,010400,1,410470104001
"Block Group 2, Census Tract 9512, Clatsop County, Oregon",508,457,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,7,41,007,951200,2,410079512002
"Block Group 2, Census Tract 9513, Clatsop County, Oregon",481,433,375,58,40,7,11,0,0,0,0,0,0,0,0,0,0,0,19,0,29,41,007,951300,2,410079513002
"Block Group 3, Census Tract 9505, Clatsop County, Oregon",1502,1441,1304,137,96,0,31,0,10,0,0,0,0,0,0,12,0,29,0,0,20,41,007,950500,3,410079505003
"Block Group 4, Census Tract 9502, Clatsop County, Oregon",217,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,10,41,007,950200,4,410079502004
"Block Group 2, Census Tract 9503, Clatsop County, Oregon",123,90,72,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,41,007,950300,2,410079503002
"Block Group 3, Census Tract 9503, Clatsop County, Oregon",588,545,407,138,122,0,16,0,0,0,0,0,0,0,0,0,0,0,14,0,29,41,007,950300,3,410079503003
"Block Group 2, Census Tract 9506, Clatsop County, Oregon",481,452,420,32,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,29,41,007,950600,2,410079506002
"Block Group 6, Census Tract 9509, Clatsop County, Oregon",403,309,177,132,84,0,0,48,0,0,0,0,0,0,0,0,0,0,94,0,0,41,007,950900,6,410079509006
"Block Group 5, Census Tract 9509, Clatsop County, Oregon",418,418,404,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,007,950900,5,410079509005
"Block Group 1, Census Tract 28.01, Multnomah County, Oregon",917,607,530,77,77,0,0,0,0,102,78,12,0,12,0,0,13,24,39,0,132,41,051,002801,1,410510028011
"Block Group 4, Census Tract 5.02, Multnomah County, Oregon",596,449,410,39,18,14,7,0,0,118,107,0,0,11,0,0,0,19,0,0,10,41,051,000502,4,410510005024
"Block Group 3, Census Tract 5.02, Multnomah County, Oregon",639,508,426,82,42,25,15,0,0,88,88,0,0,0,0,0,0,0,18,0,25,41,051,000502,3,410510005023
"Block Group 1, Census Tract 8.02, Multnomah County, Oregon",577,393,310,83,43,28,0,0,12,143,143,0,0,0,0,0,0,32,0,0,9,41,051,000802,1,410510008021
"Block Group 1, Census Tract 10, Multnomah County, Oregon",629,263,233,30,30,0,0,0,0,141,108,15,0,18,0,0,0,140,37,0,48,41,051,001000,1,410510010001
"Block Group 5, Census Tract 10, Multnomah County, Oregon",925,619,602,17,17,0,0,0,0,135,135,0,0,0,0,0,20,102,0,0,49,41,051,001000,5,410510010005
"Block Group 1, Census Tract 12.01, Multnomah County, Oregon",582,308,271,37,18,0,19,0,0,168,168,0,0,0,0,0,0,29,32,0,45,41,051,001201,1,410510012011
"Block Group 3, Census Tract 12.02, Multnomah County, Oregon",550,215,208,7,7,0,0,0,0,47,47,0,0,0,0,0,0,62,19,0,207,41,051,001202,3,410510012023
"Block Group 4, Census Tract 13.01, Jackson County, Oregon",919,824,725,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,86,41,029,001301,4,410290013014
"Block Group 1, Census Tract 21, Jackson County, Oregon",649,490,465,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,140,41,029,002100,1,410290021001
"Block Group 4, Census Tract 29, Jackson County, Oregon",248,150,145,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,13,41,029,002900,4,410290029004
"Block Group 3, Census Tract 29, Jackson County, Oregon",664,601,511,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,52,41,029,002900,3,410290029003
"Block Group 4, Census Tract 18, Jackson County, Oregon",1060,674,658,16,16,0,0,0,0,49,49,0,0,0,0,0,0,43,231,0,63,41,029,001800,4,410290018004
"Block Group 1, Census Tract 20, Jackson County, Oregon",670,405,338,67,56,11,0,0,0,0,0,0,0,0,0,0,0,29,72,0,164,41,029,002000,1,410290020001
"Block Group 1, Census Tract 26, Jackson County, Oregon",360,330,311,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,13,41,029,002600,1,410290026001
"Block Group 2, Census Tract 28, Jackson County, Oregon",942,891,805,86,56,30,0,0,0,0,0,0,0,0,0,0,0,0,6,11,34,41,029,002800,2,410290028002
"Block Group 2, Census Tract 8, Jackson County, Oregon",887,803,736,67,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,41,029,000800,2,410290008002
"Block Group 3, Census Tract 7, Jackson County, Oregon",164,114,96,18,18,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,26,41,029,000700,3,410290007003
"Block Group 3, Census Tract 500.01, Douglas County, Oregon",507,440,405,35,28,7,0,0,0,0,0,0,0,0,0,0,0,0,2,12,53,41,019,050001,3,410190500013
"Block Group 2, Census Tract 1800, Douglas County, Oregon",128,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,41,019,180000,2,410191800002
"Block Group 3, Census Tract 1800, Douglas County, Oregon",372,324,267,57,37,20,0,0,0,0,0,0,0,0,0,0,15,0,0,7,26,41,019,180000,3,410191800003
"Block Group 5, Census Tract 9714, Klamath County, Oregon",666,666,622,44,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,035,971400,5,410359714005
"Block Group 4, Census Tract 9714, Klamath County, Oregon",575,517,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,43,41,035,971400,4,410359714004
"Block Group 3, Census Tract 9715, Klamath County, Oregon",156,80,63,17,17,0,0,0,0,12,12,0,0,0,0,0,0,0,9,32,23,41,035,971500,3,410359715003
"Block Group 2, Census Tract 9718, Klamath County, Oregon",317,267,250,17,17,0,0,0,0,10,10,0,0,0,0,0,0,0,34,0,6,41,035,971800,2,410359718002
"Block Group 1, Census Tract 102, Benton County, Oregon",990,851,701,150,121,16,13,0,0,12,12,0,0,0,0,0,0,6,28,11,82,41,003,010200,1,410030102001
"Block Group 4, Census Tract 11.01, Benton County, Oregon",459,262,258,4,0,0,0,4,0,0,0,0,0,0,0,0,0,45,124,0,28,41,003,001101,4,410030011014
"Block Group 5, Census Tract 317.04, Washington County, Oregon",383,338,292,46,46,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,31,41,067,031704,5,410670317045
"Block Group 3, Census Tract 317.04, Washington County, Oregon",477,373,358,15,15,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,76,41,067,031704,3,410670317043
"Block Group 3, Census Tract 11.01, Benton County, Oregon",362,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,119,9,9,41,003,001101,3,410030011013
"Block Group 2, Census Tract 9702, Columbia County, Oregon",385,263,261,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,43,41,009,970200,2,410099702002
"Block Group 1, Census Tract 9708, Columbia County, Oregon",581,569,476,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,41,009,970800,1,410099708001
"Block Group 5, Census Tract 9703, Columbia County, Oregon",143,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,41,009,970300,5,410099703005
"Block Group 1, Census Tract 9703, Columbia County, Oregon",438,408,392,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,13,41,009,970300,1,410099703001
"Block Group 1, Census Tract 21.02, Lane County, Oregon",991,770,649,121,121,0,0,0,0,142,142,0,0,0,0,0,0,17,62,0,0,41,039,002102,1,410390021021
"Block Group 1, Census Tract 9603, Tillamook County, Oregon",385,385,353,32,13,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,057,960300,1,410579603001
"Block Group 3, Census Tract 91.02, Multnomah County, Oregon",223,198,84,114,46,0,68,0,0,0,0,0,0,0,0,0,0,0,0,25,0,41,051,009102,3,410510091023
"Block Group 3, Census Tract 31.01, Lane County, Oregon",1173,1061,971,90,54,0,36,0,0,0,0,0,0,0,0,0,0,18,28,0,66,41,039,003101,3,410390031013
"Block Group 4, Census Tract 221.01, Clackamas County, Oregon",676,492,475,17,0,0,17,0,0,0,0,0,0,0,0,52,0,0,0,0,132,41,005,022101,4,410050221014
"Block Group 4, Census Tract 227.02, Clackamas County, Oregon",273,254,223,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,41,005,022702,4,410050227024
"Block Group 3, Census Tract 98.03, Multnomah County, Oregon",934,692,567,125,103,0,0,22,0,91,91,0,0,0,0,0,0,0,98,0,53,41,051,009803,3,410510098033
"Block Group 3, Census Tract 20, Deschutes County, Oregon",1961,1756,1486,270,270,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,185,41,017,002000,3,410170020003
"Block Group 1, Census Tract 21, Deschutes County, Oregon",1143,851,827,24,24,0,0,0,0,0,0,0,0,0,0,107,0,79,21,0,85,41,017,002100,1,410170021001
"Block Group 3, Census Tract 16, Deschutes County, Oregon",1753,1535,1307,228,183,13,32,0,0,0,0,0,0,0,0,0,21,70,0,13,114,41,017,001600,3,410170016003
"Block Group 3, Census Tract 11, Deschutes County, Oregon",3549,3094,2704,390,297,0,33,60,0,0,0,0,0,0,0,0,0,91,0,0,364,41,017,001100,3,410170011003
"Block Group 1, Census Tract 7, Deschutes County, Oregon",762,632,579,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,41,017,000700,1,410170007001
"Block Group 1, Census Tract 333.01, Washington County, Oregon",2058,1876,1726,150,92,27,28,0,3,43,43,0,0,0,0,0,0,19,0,14,106,41,067,033301,1,410670333011
"Block Group 2, Census Tract 241, Clackamas County, Oregon",638,604,537,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,41,005,024100,2,410050241002
"Block Group 2, Census Tract 206, Clackamas County, Oregon",1771,1513,1400,113,93,20,0,0,0,110,71,17,0,0,22,0,0,17,0,0,131,41,005,020600,2,410050206002
"Block Group 2, Census Tract 203.03, Clackamas County, Oregon",475,419,419,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,11,0,29,41,005,020303,2,410050203032
"Block Group 1, Census Tract 208, Clackamas County, Oregon",735,538,499,39,9,30,0,0,0,80,65,0,0,15,0,0,0,0,49,10,58,41,005,020800,1,410050208001
"Block Group 1, Census Tract 9708, Klamath County, Oregon",569,525,510,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,31,41,035,970800,1,410359708001
"Block Group 1, Census Tract 9716, Klamath County, Oregon",140,140,130,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,035,971600,1,410359716001
"Block Group 1, Census Tract 9712, Klamath County, Oregon",412,408,315,93,79,9,0,5,0,0,0,0,0,0,0,0,0,2,0,0,2,41,035,971200,1,410359712001
"Block Group 2, Census Tract 9713, Klamath County, Oregon",337,337,328,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,035,971300,2,410359713002
"Block Group 4, Census Tract 9713, Klamath County, Oregon",180,124,124,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,41,41,035,971300,4,410359713004
"Block Group 3, Census Tract 13, Deschutes County, Oregon",811,682,499,183,183,0,0,0,0,0,0,0,0,0,0,0,12,40,23,10,44,41,017,001300,3,410170013003
"Block Group 2, Census Tract 14, Deschutes County, Oregon",403,356,318,38,38,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,41,017,001400,2,410170014002
"Block Group 4, Census Tract 15, Deschutes County, Oregon",402,356,278,78,65,13,0,0,0,0,0,0,0,0,0,0,0,29,0,0,17,41,017,001500,4,410170015004
"Block Group 2, Census Tract 15, Deschutes County, Oregon",556,474,448,26,26,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,70,41,017,001500,2,410170015002
"Block Group 2, Census Tract 17, Deschutes County, Oregon",1520,1431,1362,69,50,0,19,0,0,0,0,0,0,0,0,0,0,38,0,0,51,41,017,001700,2,410170017002
"Block Group 4, Census Tract 20, Deschutes County, Oregon",1066,900,817,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,111,41,017,002000,4,410170020004
"Block Group 2, Census Tract 9702, Union County, Oregon",476,377,328,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,80,41,061,970200,2,410619702002
"Block Group 3, Census Tract 9705, Union County, Oregon",510,472,427,45,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,41,061,970500,3,410619705003
"Block Group 3, Census Tract 9701, Union County, Oregon",191,188,178,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,41,061,970100,3,410619701003
"Block Group 3, Census Tract 9704, Union County, Oregon",256,225,203,22,22,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,3,41,061,970400,3,410619704003
"Block Group 2, Census Tract 9703, Columbia County, Oregon",377,338,338,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,30,41,009,970300,2,410099703002
"Block Group 2, Census Tract 9707, Columbia County, Oregon",310,247,212,35,35,0,0,0,0,0,0,0,0,0,0,0,24,0,15,0,24,41,009,970700,2,410099707002
"Block Group 2, Census Tract 56, Multnomah County, Oregon",541,182,182,0,0,0,0,0,0,163,71,15,0,77,0,0,0,19,153,0,24,41,051,005600,2,410510056002
"Block Group 3, Census Tract 324.04, Washington County, Oregon",479,383,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,63,41,067,032404,3,410670324043
"Block Group 1, Census Tract 314.04, Washington County, Oregon",855,652,562,90,42,48,0,0,0,47,0,9,38,0,0,0,0,0,16,0,140,41,067,031404,1,410670314041
"Block Group 1, Census Tract 34.02, Multnomah County, Oregon",997,444,390,54,54,0,0,0,0,222,197,0,0,25,0,0,0,93,185,0,53,41,051,003402,1,410510034021
"Block Group 3, Census Tract 35.01, Multnomah County, Oregon",619,384,361,23,10,13,0,0,0,134,110,6,10,8,0,0,0,32,14,0,55,41,051,003501,3,410510035013
"Block Group 5, Census Tract 1, Lane County, Oregon",317,240,197,43,34,5,4,0,0,7,7,0,0,0,0,0,0,0,25,0,45,41,039,000100,5,410390001005
"Block Group 2, Census Tract 1, Lane County, Oregon",621,526,461,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,41,039,000100,2,410390001002
